file,max_prob4,n_prob4_ge_045,n_prob4_ge_035,n_prob4_ge_025,n_prob4_ge_015,n_prob4_ge_005,n_nodes,n_apical_gt,n_basal_gt,n_axon_gt,n_apical_pred,n_basal_pred,n_axon_pred,accuracy,F1_neurite,axon_F1,basal_F1,apical_F1,soma_F1
hpf_ca1__210107_026_edited.swc,0.906465470790863,1,1,1,1,5,17838,1834,868,15135,1834,868,15135,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210107_030_edited.swc,0.4599708914756775,2,2,3,3,5,62639,0,3516,59122,157,3359,59122,0.9975,0.9886,1.0,0.9772,,1.0
hpf_ca1__210107_038_edited.swc,0.9070028066635132,1,1,1,1,4,14201,1645,672,11883,1645,672,11883,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210107_046_edited.swc,0.9113799929618835,1,1,1,1,5,32022,2685,736,28600,2685,736,28600,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210107_052_edited.swc,0.8841685056686401,1,1,1,1,6,22328,1251,1029,20047,1251,1029,20047,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210107_054_edited.swc,0.07946905493736267,0,0,0,0,5,30091,0,1276,28814,0,1276,28814,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210109_001_edited.swc,0.06730396300554276,0,0,0,0,5,39151,0,1638,37512,0,1638,37512,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210109_004_edited.swc,0.5809069871902466,1,1,1,1,5,123646,2399,1995,119251,1449,2945,119251,0.9923,0.8536,1.0,0.8077,0.7531,1.0
hpf_ca1__210109_006_edited.swc,0.14381906390190125,0,0,0,0,7,60745,0,3726,57018,0,3726,57018,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210109_012_edited.swc,0.9065831899642944,1,1,1,1,5,24637,1723,1094,21819,1723,1094,21819,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210109_015_edited.swc,0.9024146795272827,1,1,1,1,1,23982,2128,1227,20626,3355,0,20626,0.9488,0.5921,1.0,0.0,0.7762,1.0
hpf_ca1__210109_019_edited.swc,0.9096453785896301,1,1,1,1,4,27214,2480,899,23834,2480,899,23834,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210109_023_edited.swc,0.1915804147720337,0,0,0,1,6,55865,0,8285,47579,0,8285,47579,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210109_026_edited.swc,0.9136982560157776,1,1,1,1,8,13889,1640,1458,10790,1640,1458,10790,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210109_046_edited.swc,0.8961925506591797,1,1,1,1,8,10967,1447,833,8686,1447,833,8686,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210109_047_edited.swc,0.10471481084823608,0,0,0,0,5,9625,0,1279,8345,0,1279,8345,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210109_051_edited.swc,0.8943686485290527,1,1,1,1,5,25093,2141,1044,21907,2141,1044,21907,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210109_068_edited.swc,0.906693696975708,1,1,1,1,4,15226,1444,907,12874,1444,907,12874,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_001_edited.swc,0.07165852934122086,0,0,0,0,7,35068,0,2063,33004,0,2063,33004,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210110_003_edited.swc,0.9112160205841064,1,1,1,1,6,26920,2189,1109,23621,2189,1109,23621,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_009_edited.swc,0.912004828453064,1,1,1,1,11,60208,3500,1582,55125,3500,1582,55125,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_013_edited.swc,0.9126237630844116,1,1,1,1,6,19400,2086,1069,16244,2086,1069,16244,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_020_edited.swc,0.9111396074295044,1,1,1,1,5,16349,1585,873,13890,1585,873,13890,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_023_edited.swc,0.8794140219688416,2,2,2,2,6,21367,2245,2210,16911,2245,2210,16911,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_026_edited.swc,0.9079903364181519,1,1,1,1,6,32193,2182,1213,28797,2182,1213,28797,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_027_edited.swc,0.913316011428833,1,1,1,1,12,33930,2486,1762,29681,2486,1762,29681,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_046_edited.swc,0.908413290977478,1,1,1,1,7,15602,1536,655,13410,1536,655,13410,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_047_edited.swc,0.9083175659179688,1,1,1,1,8,12428,1907,950,9570,1907,950,9570,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_050_edited.swc,0.8079211711883545,1,1,1,1,5,43516,1229,963,41323,0,2192,41323,0.9718,0.5368,1.0,0.6105,0.0,1.0
hpf_ca1__210110_051_edited.swc,0.9097152948379517,1,1,1,1,9,26610,1500,1496,23613,1500,1496,23613,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_057_edited.swc,0.9109159708023071,1,1,1,1,8,26528,2298,1131,23098,2298,1131,23098,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_059_edited.swc,0.9121112823486328,1,1,1,1,8,14058,1898,1093,11066,1898,1093,11066,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210110_065_edited.swc,0.7724717259407043,1,1,1,1,6,49281,1360,846,47074,1360,846,47074,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210111_006_edited.swc,0.8962305784225464,1,1,1,1,6,27997,0,3185,24811,2279,906,24811,0.9186,0.7215,1.0,0.4429,,1.0
hpf_ca1__210111_011_edited.swc,0.6278024911880493,1,1,1,1,6,30565,1317,1717,27530,1317,1717,27530,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210111_015_edited.swc,0.9124717712402344,1,1,1,1,9,28682,2324,1245,25112,2324,1245,25112,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210111_016_edited.swc,0.8895833492279053,1,1,1,1,1,25883,2598,1015,22269,3613,0,22269,0.9608,0.6122,1.0,0.0,0.8366,1.0
hpf_ca1__210111_020_edited.swc,0.6685502529144287,1,1,1,1,11,54632,1868,1297,51466,0,3165,51466,0.9658,0.5271,1.0,0.5814,0.0,1.0
hpf_ca1__210111_052_edited.swc,0.892194390296936,1,1,1,1,4,61534,2272,1653,57608,2272,1653,57608,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210111_074_edited.swc,0.7415728569030762,1,1,1,1,4,44841,0,2317,42523,1220,1097,42523,0.9728,0.8213,1.0,0.6426,,1.0
hpf_ca1__210111_090_edited.swc,0.911686897277832,1,1,1,1,4,28755,2215,1318,25221,2215,1318,25221,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210111_097_edited.swc,0.8601514101028442,1,1,1,1,1,17442,2396,1335,13710,3731,0,13710,0.9235,0.594,1.0,0.0,0.7821,1.0
hpf_ca1__210111_100_edited.swc,0.9091783165931702,1,1,1,1,4,18638,2029,1091,15517,2029,1091,15517,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210111_102_edited.swc,0.8061442375183105,2,3,3,3,4,59334,0,4325,55008,0,4325,55008,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210111_108_edited.swc,0.9102808237075806,1,1,1,1,12,18864,1851,1525,15487,1851,1525,15487,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210111_161_edited.swc,0.06741137057542801,0,0,0,0,4,23406,0,1925,21480,0,1925,21480,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210111_166_edited.swc,0.9127504229545593,1,1,1,1,11,13423,1821,1225,10376,1821,1225,10376,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210131_002_edited.swc,0.9106833934783936,1,1,1,1,13,26147,1993,1051,23102,1993,1051,23102,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210131_003_edited.swc,0.9069043397903442,1,1,1,1,6,14509,1433,1085,11990,1433,1085,11990,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210131_008_edited.swc,0.8934880495071411,1,1,1,1,3,12630,1607,1075,9947,1607,1075,9947,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210248_003_edited.swc,0.9062371253967285,1,1,1,1,4,41434,1561,1335,38537,1561,1335,38537,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210248_012_edited.swc,0.8184556365013123,1,1,1,1,1,66197,2716,2476,61004,5192,0,61004,0.9626,0.5623,1.0,0.0,0.6869,1.0
hpf_ca1__210248_013_edited.swc,0.9058696627616882,1,1,1,1,7,48435,2155,1651,44628,2155,1651,44628,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210248_020_edited.swc,0.9010580778121948,1,1,1,1,8,40643,2117,1641,36884,2117,1641,36884,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210248_024_edited.swc,0.06291477382183075,0,0,0,0,4,34944,0,1608,33335,0,1608,33335,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210248_037_edited.swc,0.8876767158508301,1,1,1,1,3,35187,2239,1121,31826,2239,1121,31826,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210249_004_edited.swc,0.11810727417469025,0,0,0,0,7,42145,0,1949,40195,0,1949,40195,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210249_005_edited.swc,0.9130144119262695,1,1,1,1,7,29807,1668,1840,26298,1668,1840,26298,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210249_008_edited.swc,0.9129299521446228,1,1,1,1,7,23651,2166,1285,20199,2166,1285,20199,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210251_056_edited.swc,0.06911106407642365,0,0,0,0,4,46250,0,2437,43812,0,2437,43812,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210253_002_edited.swc,0.838656485080719,2,2,2,2,7,49825,3041,1095,45688,1581,2555,45688,0.9707,0.7614,1.0,0.6,0.6841,1.0
hpf_ca1__210253_003_edited.swc,0.9091026782989502,1,1,1,1,6,29109,2839,943,25326,2839,943,25326,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210253_011_edited.swc,0.9129376411437988,1,1,1,1,8,50397,2734,1671,45991,2734,1671,45991,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210253_014_edited.swc,0.8395775556564331,1,1,1,1,5,37312,1552,1109,34650,1552,1109,34650,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210253_015_edited.swc,0.9033063054084778,1,1,1,1,6,28364,1837,1407,25119,1837,1407,25119,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210253_017_edited.swc,0.9102776646614075,1,1,1,1,6,27567,1792,1032,24742,1792,1032,24742,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210253_024_edited.swc,0.26591357588768005,0,0,1,1,4,38697,0,2975,35721,0,2975,35721,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210253_025_edited.swc,0.9025654792785645,1,1,1,1,9,28806,2061,1356,25388,2061,1356,25388,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210665_038_edited.swc,0.8900664448738098,1,1,1,1,3,18554,1987,576,15990,1987,576,15990,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210669_014_edited.swc,0.8149034976959229,1,1,1,1,4,16320,2223,483,13613,2223,483,13613,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210669_028_edited.swc,0.8795776963233948,1,1,1,1,5,96102,2181,1829,92091,2181,1829,92091,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210670_007_edited.swc,0.06019913777709007,0,0,0,0,6,42217,0,1880,40336,0,1880,40336,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210670_015_edited.swc,0.8823422193527222,1,1,1,1,6,10400,1164,730,8505,1164,730,8505,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210670_016_edited.swc,0.8663379549980164,1,1,1,1,3,31902,0,2449,29452,1270,1179,29452,0.9602,0.825,1.0,0.6499,,1.0
hpf_ca1__210670_018_edited.swc,0.705917239189148,1,1,1,1,6,35167,34358,808,0,1254,808,33104,0.0587,0.5352,,1.0,0.0704,1.0
hpf_ca1__210670_023_edited.swc,0.8666137456893921,1,1,1,1,5,17822,1045,677,16099,1045,677,16099,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210670_024_edited.swc,0.8848958015441895,1,1,1,1,7,21901,1453,855,19592,1453,855,19592,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210670_025_edited.swc,0.9096964597702026,1,1,1,1,7,25619,1630,982,23006,1630,982,23006,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210670_028_edited.swc,0.21186138689517975,0,0,0,2,6,51695,0,3527,48167,0,3527,48167,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210670_029_edited.swc,0.34314972162246704,0,0,1,1,3,39077,1004,691,37381,0,1695,37381,0.9743,0.5264,1.0,0.5792,0.0,1.0
hpf_ca1__210670_031_edited.swc,0.062318794429302216,0,0,0,0,5,19739,0,1550,18188,0,1550,18188,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210671_001_edited.swc,0.8959743976593018,1,1,1,1,7,68747,2493,1787,64466,2888,1392,64466,0.9943,0.9341,1.0,0.8757,0.9266,1.0
hpf_ca1__210671_028_edited.swc,0.9070935249328613,1,1,1,1,6,31169,1785,1222,28161,1785,1222,28161,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210671_035_edited.swc,0.9082413911819458,1,1,1,1,5,8490,1328,525,6636,1328,525,6636,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210671_036_edited.swc,0.9121237993240356,1,1,1,1,13,54496,2409,1593,50493,2409,1593,50493,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210671_038_edited.swc,0.9104408025741577,1,1,1,1,6,26789,1746,1213,23829,1746,1213,23829,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210671_041_edited.swc,0.9086326360702515,1,1,1,1,8,52525,2267,2115,48142,2267,2115,48142,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210671_046_edited.swc,0.8994630575180054,1,1,1,1,5,17484,2001,808,14674,2001,808,14674,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210671_050_edited.swc,0.47410210967063904,1,1,1,1,7,13955,965,554,12435,965,554,12435,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210671_059_edited.swc,0.08833600580692291,0,0,0,0,4,30447,0,1383,29063,0,1383,29063,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210671_061_edited.swc,0.9059367179870605,2,2,2,2,9,31839,2715,1544,27579,1626,2633,27579,0.9658,0.8295,1.0,0.7393,0.7491,1.0
hpf_ca1__210671_070_edited.swc,0.8960608839988708,1,1,1,1,5,10312,1422,837,8052,1422,837,8052,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210671_081_edited.swc,0.8994162678718567,1,1,1,1,5,6645,2129,932,3583,2129,932,3583,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210693_001_edited.swc,0.6484665870666504,2,2,2,2,4,37085,0,3991,33093,1178,2813,33093,0.9682,0.9134,1.0,0.8269,,1.0
hpf_ca1__210694_021_edited.swc,0.9011281728744507,1,1,1,1,5,17310,2217,1216,13876,2217,1216,13876,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210694_025_edited.swc,0.7738744020462036,1,1,1,1,1,9723,2491,1550,5681,4041,0,5681,0.8406,0.5876,1.0,0.0,0.7627,1.0
hpf_ca1__210698_002_edited.swc,0.8506835103034973,2,2,2,2,4,13503,2078,1000,10424,950,2128,10424,0.9165,0.7556,1.0,0.6394,0.6275,1.0
hpf_ca1__210698_004_edited.swc,0.9094010591506958,1,1,1,1,4,18139,2000,1141,14997,2000,1141,14997,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210698_005_edited.swc,0.9114755392074585,1,1,1,1,5,18462,2532,669,15260,2532,669,15260,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210698_006_edited.swc,0.9028555154800415,1,1,1,1,6,5408,2136,1078,2193,2136,1078,2193,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210698_007_edited.swc,0.9098351001739502,1,1,1,1,6,21438,2252,1505,17680,2311,1446,17680,0.9972,0.989,1.0,0.98,0.9871,1.0
hpf_ca1__210698_024_edited.swc,0.08269598335027695,0,0,0,0,10,55341,0,3651,51689,0,3651,51689,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210698_025_edited.swc,0.1256048083305359,0,0,0,0,6,31047,0,1965,29081,0,1965,29081,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210700_004_edited.swc,0.808541476726532,1,1,1,1,3,10312,1147,1038,8126,1147,1038,8126,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210700_006_edited.swc,0.136957049369812,0,0,0,0,4,20808,0,2247,18560,0,2247,18560,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210701_008_edited.swc,0.20724239945411682,0,0,0,1,5,9950,0,2064,7885,0,2064,7885,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210701_009_edited.swc,0.8991754651069641,1,1,1,1,1,13067,1487,1670,9909,3157,0,9909,0.8722,0.5468,1.0,0.0,0.6404,1.0
hpf_ca1__210701_010_edited.swc,0.09651505947113037,0,0,0,0,2,44624,0,2023,42600,0,2023,42600,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210701_012_edited.swc,0.9097452163696289,1,1,1,1,6,23015,1509,704,20801,1509,704,20801,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210701_017_edited.swc,0.7412645816802979,1,1,2,2,6,90478,0,4454,86023,0,4454,86023,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210701_019_edited.swc,0.575494647026062,1,1,1,1,6,45009,0,5377,39631,0,5377,39631,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210702_006_edited.swc,0.07899051904678345,0,0,0,0,6,21955,0,1520,20434,0,1520,20434,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210702_014_edited.swc,0.06074671447277069,0,0,0,0,5,40926,0,3037,37888,0,3037,37888,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210703_017_edited.swc,0.060791607946157455,0,0,0,0,6,40675,0,2090,38584,0,2090,38584,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210703_019_edited.swc,0.09758235514163971,0,0,0,0,4,44561,0,2026,42534,0,2026,42534,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210703_020_edited.swc,0.9016451239585876,1,1,1,1,7,23905,2598,1276,20030,2598,1276,20030,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210703_023_edited.swc,0.9124664068222046,1,1,1,1,6,16240,1798,889,13552,1798,889,13552,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210703_024_edited.swc,0.08916139602661133,0,0,0,0,6,31147,0,1726,29420,0,1726,29420,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210705_001_edited.swc,0.9009140729904175,1,1,1,1,8,16455,1991,809,13654,1991,809,13654,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210705_002_edited.swc,0.9098831415176392,1,1,1,1,7,16896,1943,651,14301,1943,651,14301,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210705_003_edited.swc,0.10281549394130707,0,0,0,0,5,44365,0,1671,42693,0,1671,42693,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210705_006_edited.swc,0.8904010057449341,1,1,1,1,3,7450,1110,641,5698,1110,641,5698,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210705_008_edited.swc,0.06152978166937828,0,0,0,0,4,20384,0,1720,18663,0,1720,18663,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210705_009_edited.swc,0.9112456440925598,1,1,1,1,6,24038,2455,1147,20435,2455,1147,20435,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210705_010_edited.swc,0.911780595779419,1,1,1,1,9,24091,2253,1248,20589,2253,1248,20589,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210705_014_edited.swc,0.7030364871025085,2,2,3,3,4,2203,0,2202,0,698,793,711,0.3604,0.5295,,0.5295,,1.0
hpf_ca1__210709_006_edited.swc,0.9049529433250427,1,1,1,1,5,26402,2018,1165,23218,2018,1165,23218,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210711_010_edited.swc,0.9036040902137756,1,1,1,1,5,20754,2028,1026,17699,2028,1026,17699,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210711_011_edited.swc,0.9088643193244934,1,1,1,1,6,17556,1905,1069,14581,1905,1069,14581,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210711_012_edited.swc,0.06692495942115784,0,0,0,0,4,34008,0,1640,32367,0,1640,32367,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210711_014_edited.swc,0.9119278192520142,1,1,1,1,4,18301,2406,844,15050,2406,844,15050,1.0,1.0,1.0,1.0,1.0,1.0
hpf_ca1__210711_021_edited.swc,0.07212819904088974,0,0,0,0,4,35761,0,1566,34194,0,1566,34194,1.0,1.0,1.0,1.0,,1.0
hpf_ca1__210711_028_edited.swc,0.3070984184741974,0,0,1,1,6,8392,0,1857,6534,0,1857,6534,1.0,1.0,1.0,1.0,,1.0
neuromorpho__01.swc,0.8890650272369385,1,1,1,1,7,744,256,440,47,256,440,47,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__012117B_ECA.swc,0.8935756683349609,1,1,1,1,4,15544,11072,4471,0,11072,4471,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__012417B_ECA.swc,0.895998477935791,1,1,1,1,4,13397,9666,3730,0,9666,3730,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__012517A_ECA.swc,0.9081231355667114,1,1,1,1,4,10906,8367,2538,0,8367,2538,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__02-Neurone2.swc,0.8261724710464478,1,1,1,1,5,507,259,247,0,0,506,0,0.4892,0.328,,0.656,0.0,1.0
neuromorpho__03_13_17_2_6.swc,0.758553147315979,1,1,1,1,8,12955,0,7967,4987,4110,3857,4987,0.6827,0.8262,1.0,0.6524,,1.0
neuromorpho__03b_pyramidal2aACC.swc,0.5624425411224365,1,1,1,1,4,253,84,168,0,84,72,96,0.6206,0.8,,0.6,1.0,1.0
neuromorpho__03b_pyramidal4aFI.swc,0.8207240104675293,1,1,1,1,7,971,458,512,0,458,388,124,0.8723,0.9311,,0.8622,1.0,1.0
neuromorpho__041615C_ECA.swc,0.9031707048416138,1,1,1,1,5,6345,4175,2169,0,4175,2169,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__041817A_ECA.swc,0.9115247130393982,1,1,1,1,6,10777,8574,2202,0,5913,4863,0,0.7531,0.7198,,0.6234,0.8163,1.0
neuromorpho__04a_pyramidal5aACC.swc,0.7572136521339417,1,1,1,1,6,952,247,704,0,247,704,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__04b_pyramidal5aFI.swc,0.8827290534973145,1,1,1,1,5,930,300,629,0,300,629,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__05_24_18_3_1_8.swc,0.06766366213560104,0,0,0,0,6,8278,0,3999,4278,0,3999,4278,1.0,1.0,1.0,1.0,,1.0
neuromorpho__05a_pyramidal10aACC.swc,0.717029333114624,1,1,1,1,4,716,476,239,0,351,364,0,0.8254,0.8208,,0.7927,0.8489,1.0
neuromorpho__05a_pyramidal8aACC.swc,0.777459979057312,1,1,1,2,7,1441,212,1228,0,635,593,212,0.4122,0.3256,,0.6513,0.0,1.0
neuromorpho__05b_pyramidal8aFI.swc,0.3119014501571655,0,0,1,2,5,1239,487,751,0,0,1238,0,0.6069,0.3776,,0.7552,0.0,1.0
neuromorpho__060315A_ECA.swc,0.9017219543457031,1,1,1,1,8,13811,12032,1778,0,12032,1627,151,0.9891,0.9778,,0.9557,1.0,1.0
neuromorpho__061015C_ECA.swc,0.9145174026489258,1,1,1,1,6,8083,6521,1561,0,6521,1561,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__061615B_ECA.swc,0.9141719937324524,1,1,1,1,5,7911,5744,2166,0,5744,2166,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__062717C_VentralCA1.swc,0.9135622978210449,1,1,1,1,10,8177,5729,2447,0,5729,2447,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__062817B_VentralCA1.swc,0.9138696789741516,1,1,1,1,8,8934,6695,2238,0,6695,2238,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__062817C_VentralCA1.swc,0.912753701210022,1,1,1,1,7,9591,5939,3651,0,5939,3651,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__06b_pyramidal12aACC.swc,0.7778304815292358,1,1,1,1,7,1091,439,651,0,439,651,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__07a_pyramidal13aACC.swc,0.8529052734375,1,1,1,1,6,796,283,384,128,279,516,0,0.8342,0.6154,0.0,0.8533,0.9929,1.0
neuromorpho__080918A_DorsalCA1.swc,0.7987834215164185,1,1,1,1,7,3742,1966,1775,0,1966,1775,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__081318A_DorsalCA1.swc,0.9139569997787476,1,1,1,1,7,8488,6300,2187,0,6300,2187,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__081518A_DorsalCA1.swc,0.9043998718261719,1,1,1,1,4,5496,4651,844,0,4651,844,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__081718A_DorsalCA1.swc,0.9144734740257263,1,1,1,1,6,8636,5654,2981,0,5654,2981,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__08o_pyramidal11aFI.swc,0.8218719363212585,1,1,1,1,9,1566,205,1360,0,0,1123,442,0.5868,0.3697,,0.7394,0.0,1.0
neuromorpho__091218B_DorsalCA1.swc,0.9125012159347534,1,1,1,1,9,7587,5676,1910,0,5676,1910,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__092017A_ECA.swc,0.9059157371520996,1,1,1,1,4,11121,9438,1682,0,9438,1682,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__09_20_16_2_6.swc,0.6082907915115356,1,1,1,1,9,10875,0,7276,3598,0,7276,3598,1.0,1.0,1.0,1.0,,1.0
neuromorpho__1--In-vivo-Control-2W.swc,0.5991432666778564,2,2,2,2,4,8586,0,8585,0,0,5761,2824,0.6711,0.8032,,0.8032,,1.0
neuromorpho__1-ENU2-treated-neuron1.swc,0.13168445229530334,0,0,0,0,8,373,0,372,0,0,372,0,1.0,1.0,,1.0,,1.0
neuromorpho__1-ENU2-treated-neuron1_2.swc,0.8841745257377625,1,1,1,1,10,1023,508,514,0,508,514,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__1-c.swc,0.28650081157684326,0,0,1,1,8,3096,0,3073,22,0,3073,22,1.0,1.0,1.0,1.0,,1.0
neuromorpho__1-wild-type-veichle-neuron1.swc,0.526050329208374,1,1,1,1,8,697,0,696,0,0,366,330,0.5265,0.6893,,0.6893,,1.0
neuromorpho__1-wild-type-veichle-neuron1_2.swc,0.8646873235702515,1,1,1,1,8,760,406,353,0,406,353,0,1.0,1.0,,1.0,1.0,1.0
