file,xmodel_neurom_rf_s1_axon_frac,xmodel_neurom_rf_s1_basal_frac,xmodel_neurom_rf_s1_apical_frac,xmodel_neurom_rf_s1_class_count,xmodel_neurom_rf_s1_v12_l1_frac_delta,xmodel_neurom_rf_s1_v12_apical_frac_delta,xmodel_neurom_rf_s1_v12_apical_zero_mismatch,xmodel_neurom_rf_s1_v12_axon_zero_mismatch,xmodel_neurom_rf_pyr_axon_frac,xmodel_neurom_rf_pyr_basal_frac,xmodel_neurom_rf_pyr_apical_frac,xmodel_neurom_rf_pyr_class_count,xmodel_neurom_rf_pyr_v12_l1_frac_delta,xmodel_neurom_rf_pyr_v12_apical_frac_delta,xmodel_neurom_rf_pyr_v12_apical_zero_mismatch,xmodel_neurom_rf_pyr_v12_axon_zero_mismatch,xmodel_lmeasure_rf_s1_axon_frac,xmodel_lmeasure_rf_s1_basal_frac,xmodel_lmeasure_rf_s1_apical_frac,xmodel_lmeasure_rf_s1_class_count,xmodel_lmeasure_rf_s1_v12_l1_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_zero_mismatch,xmodel_lmeasure_rf_s1_v12_axon_zero_mismatch,xmodel_lmeasure_rf_pyr_axon_frac,xmodel_lmeasure_rf_pyr_basal_frac,xmodel_lmeasure_rf_pyr_apical_frac,xmodel_lmeasure_rf_pyr_class_count,xmodel_lmeasure_rf_pyr_v12_l1_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_zero_mismatch,xmodel_lmeasure_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_rf_s1_axon_frac,xmodel_sholl_rf_s1_basal_frac,xmodel_sholl_rf_s1_apical_frac,xmodel_sholl_rf_s1_class_count,xmodel_sholl_rf_s1_v12_l1_frac_delta,xmodel_sholl_rf_s1_v12_apical_frac_delta,xmodel_sholl_rf_s1_v12_apical_zero_mismatch,xmodel_sholl_rf_s1_v12_axon_zero_mismatch,xmodel_sholl_rf_pyr_axon_frac,xmodel_sholl_rf_pyr_basal_frac,xmodel_sholl_rf_pyr_apical_frac,xmodel_sholl_rf_pyr_class_count,xmodel_sholl_rf_pyr_v12_l1_frac_delta,xmodel_sholl_rf_pyr_v12_apical_frac_delta,xmodel_sholl_rf_pyr_v12_apical_zero_mismatch,xmodel_sholl_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_mlp_s1_axon_frac,xmodel_sholl_mlp_s1_basal_frac,xmodel_sholl_mlp_s1_apical_frac,xmodel_sholl_mlp_s1_class_count,xmodel_sholl_mlp_s1_v12_l1_frac_delta,xmodel_sholl_mlp_s1_v12_apical_frac_delta,xmodel_sholl_mlp_s1_v12_apical_zero_mismatch,xmodel_sholl_mlp_s1_v12_axon_zero_mismatch,xmodel_sholl_mlp_pyr_axon_frac,xmodel_sholl_mlp_pyr_basal_frac,xmodel_sholl_mlp_pyr_apical_frac,xmodel_sholl_mlp_pyr_class_count,xmodel_sholl_mlp_pyr_v12_l1_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_zero_mismatch,xmodel_sholl_mlp_pyr_v12_axon_zero_mismatch,xmodel_s1_l1_mean,xmodel_s1_l1_max,xmodel_s1_l1_std,xmodel_s1_apical_delta_mean,xmodel_s1_apical_delta_max,xmodel_s1_apical_delta_std,xmodel_s1_apical_present_mean,xmodel_s1_apical_present_max,xmodel_s1_apical_present_std,xmodel_s1_axon_present_mean,xmodel_s1_axon_present_max,xmodel_s1_axon_present_std,xmodel_s1_class_count_mean,xmodel_s1_class_count_max,xmodel_s1_class_count_std,xmodel_s1_apical_present_vote_frac,xmodel_s1_axon_present_vote_frac,xmodel_s1_apical_presence_disagreement,xmodel_s1_axon_presence_disagreement,xmodel_pyr_l1_mean,xmodel_pyr_l1_max,xmodel_pyr_l1_std,xmodel_pyr_apical_delta_mean,xmodel_pyr_apical_delta_max,xmodel_pyr_apical_delta_std,xmodel_pyr_apical_present_mean,xmodel_pyr_apical_present_max,xmodel_pyr_apical_present_std,xmodel_pyr_axon_present_mean,xmodel_pyr_axon_present_max,xmodel_pyr_axon_present_std,xmodel_pyr_class_count_mean,xmodel_pyr_class_count_max,xmodel_pyr_class_count_std,xmodel_pyr_apical_present_vote_frac,xmodel_pyr_axon_present_vote_frac,xmodel_pyr_apical_presence_disagreement,xmodel_pyr_axon_presence_disagreement,xmodel_stage1_pred_is_pyramidal,xmodel_v12_apical_frac,xmodel_v12_axon_frac,xmodel_v12_basal_frac
neuromorpho__KO4-4-5-1.swc,0.06621392190152801,0.933786078098472,0.0,2.0,0.10526315789473678,0.0,0.0,0.0,0.0,0.8115449915110357,0.18845500848896435,2.0,0.3769100169779287,0.18845500848896435,1.0,1.0,0.0,1.0,0.0,1.0,0.027164685908319202,0.0,0.0,1.0,0.0,0.6196943972835314,0.38030560271646857,2.0,0.7606112054329371,0.38030560271646857,1.0,1.0,0.0,1.0,0.0,1.0,0.027164685908319202,0.0,0.0,1.0,0.0,0.6196943972835314,0.38030560271646857,2.0,0.7606112054329371,0.38030560271646857,1.0,1.0,0.0,1.0,0.0,1.0,0.027164685908319202,0.0,0.0,1.0,0.0,0.41086587436332767,0.5891341256366723,2.0,1.1782682512733447,0.5891341256366723,1.0,1.0,0.04668930390492359,0.10526315789473678,0.033817630368492474,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4330127018922193,1.25,2.0,0.4330127018922193,0.0,0.25,0.0,1.0,0.769100169779287,1.1782682512733447,0.2834500661047849,0.3845500848896435,0.5891341256366723,0.14172503305239245,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013582342954159592,0.9864176570458404
neuromorpho__KO4-4-8-5.swc,0.029106029106029108,0.8461538461538461,0.12474012474012475,3.0,0.27858627858627866,0.12474012474012475,1.0,0.0,0.029106029106029108,0.8461538461538461,0.12474012474012475,3.0,0.27858627858627866,0.12474012474012475,1.0,0.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.09147609147609145,0.27858627858627866,0.10802811689618784,0.031185031185031187,0.12474012474012475,0.054014058448093885,0.25,1.0,0.4330127018922193,0.25,1.0,0.4330127018922193,1.5,3.0,0.8660254037844386,0.25,0.25,1.0,1.0,0.09147609147609145,0.27858627858627866,0.10802811689618784,0.031185031185031187,0.12474012474012475,0.054014058448093885,0.25,1.0,0.4330127018922193,0.25,1.0,0.4330127018922193,1.5,3.0,0.8660254037844386,0.25,0.25,1.0,1.0,1.0,0.0,0.014553014553014554,0.9854469854469855
neuromorpho__KO4-Neuron4.swc,0.0,0.8596491228070176,0.14035087719298245,2.0,1.3333333333333335,0.14035087719298245,1.0,1.0,0.0,0.8596491228070176,0.14035087719298245,2.0,1.3333333333333335,0.14035087719298245,1.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,1.3333333333333335,1.3333333333333335,0.0,0.03508771929824561,0.14035087719298245,0.06077371254627639,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.3333333333333335,1.3333333333333335,0.0,0.03508771929824561,0.14035087719298245,0.06077371254627639,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333
neuromorpho__KO4-Neuron6.swc,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.4117647058823529,0.5882352941176471,0.0,2.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.5882352941176471,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.6176470588235294,0.8235294117647058,0.3565986956759453,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4330127018922193,1.25,2.0,0.4330127018922193,0.0,0.25,0.0,1.0,0.6176470588235294,0.8235294117647058,0.3565986956759453,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4330127018922193,1.25,2.0,0.4330127018922193,0.0,0.25,0.0,1.0,1.0,0.0,0.4117647058823529,0.5882352941176471
neuromorpho__KO5-Neuron4.swc,0.09090909090909091,0.9090909090909091,0.0,2.0,0.6363636363636364,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,2.0,0.6363636363636364,0.0,0.0,0.0,0.4090909090909091,0.5909090909090909,0.0,2.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.5909090909090909,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.5681818181818181,0.8181818181818181,0.3363329224306532,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.5,2.0,0.5,0.0,0.5,0.0,1.0,0.5681818181818181,0.8181818181818181,0.3363329224306532,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.5,2.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.4090909090909091,0.5909090909090909
neuromorpho__KO5-Neuron5.swc,0.0,0.6216216216216216,0.3783783783783784,2.0,2.0,0.3783783783783784,1.0,1.0,0.0,0.6216216216216216,0.3783783783783784,2.0,2.0,0.3783783783783784,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0945945945945946,0.3783783783783784,0.1638426439592181,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,2.0,2.0,0.0,0.0945945945945946,0.3783783783783784,0.1638426439592181,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
neuromorpho__KO5-Neuron7.swc,0.0,0.9782608695652174,0.021739130434782608,2.0,1.5217391304347827,0.021739130434782608,1.0,1.0,0.0,0.9782608695652174,0.021739130434782608,2.0,1.5217391304347827,0.021739130434782608,1.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,1.5217391304347827,1.5217391304347827,0.0,0.005434782608695652,0.021739130434782608,0.009413319606352595,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.5217391304347827,1.5217391304347827,0.0,0.005434782608695652,0.021739130434782608,0.009413319606352595,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.0,0.7608695652173914,0.2391304347826087
neuromorpho__KW20180701_Pair2_pre.swc,0.6908055329536208,0.19487388120423108,0.11432058584214809,3.0,0.098454027664768,0.04922701383238405,0.0,0.0,0.6908055329536208,0.19487388120423108,0.11432058584214809,3.0,0.098454027664768,0.04922701383238405,0.0,0.0,0.684092758340114,0.15235964198535396,0.16354759967453214,3.0,0.0,0.0,0.0,0.0,0.684092758340114,0.15235964198535396,0.16354759967453214,3.0,0.0,0.0,0.0,0.0,0.684092758340114,0.15235964198535396,0.16354759967453214,3.0,0.0,0.0,0.0,0.0,0.684092758340114,0.15235964198535396,0.16354759967453214,3.0,0.0,0.0,0.0,0.0,0.0,0.8364524003254679,0.16354759967453214,2.0,1.368185516680228,0.0,0.0,1.0,0.0,0.8364524003254679,0.16354759967453214,2.0,1.368185516680228,0.0,0.0,1.0,0.366659886086249,1.368185516680228,0.5796263700345751,0.012306753458096013,0.04922701383238405,0.021315922265646273,1.0,1.0,0.0,0.75,1.0,0.4330127018922193,2.75,3.0,0.4330127018922193,1.0,0.75,0.0,1.0,0.366659886086249,1.368185516680228,0.5796263700345751,0.012306753458096013,0.04922701383238405,0.021315922265646273,1.0,1.0,0.0,0.75,1.0,0.4330127018922193,2.75,3.0,0.4330127018922193,1.0,0.75,0.0,1.0,1.0,0.16354759967453214,0.684092758340114,0.15235964198535396
neuromorpho__KW20180711_Pair5_pre.swc,0.5251883239171374,0.2532956685499058,0.2215160075329567,3.0,0.07956685499058375,0.0397834274952919,0.0,0.0,0.5251883239171374,0.2532956685499058,0.2215160075329567,3.0,0.07956685499058375,0.0397834274952919,0.0,0.0,0.5249529190207156,0.2137476459510358,0.2612994350282486,3.0,0.0,0.0,0.0,0.0,0.5249529190207156,0.2137476459510358,0.2612994350282486,3.0,0.0,0.0,0.0,0.0,0.0,0.7387005649717514,0.2612994350282486,2.0,1.0499058380414312,0.0,0.0,1.0,0.0,0.7387005649717514,0.2612994350282486,2.0,1.0499058380414312,0.0,0.0,1.0,0.0,0.2137476459510358,0.7862523540489642,2.0,1.0499058380414312,0.5249529190207156,0.0,1.0,0.0,0.2137476459510358,0.7862523540489642,2.0,1.0499058380414312,0.5249529190207156,0.0,1.0,0.5448446327683616,1.0499058380414312,0.5058440289491637,0.1411840866290019,0.5249529190207156,0.22216351130562662,1.0,1.0,0.0,0.5,1.0,0.5,2.5,3.0,0.5,1.0,0.5,0.0,1.0,0.5448446327683616,1.0499058380414312,0.5058440289491637,0.1411840866290019,0.5249529190207156,0.22216351130562662,1.0,1.0,0.0,0.5,1.0,0.5,2.5,3.0,0.5,1.0,0.5,0.0,1.0,1.0,0.2612994350282486,0.5249529190207156,0.2137476459510358
neuromorpho__KW20180712_Pair8_post.swc,0.3774627140489781,0.3505800036825631,0.27195728226845883,3.0,0.1999631743693611,0.04271773154115263,0.0,0.0,0.3774627140489781,0.3505800036825631,0.27195728226845883,3.0,0.1999631743693611,0.04271773154115263,0.0,0.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.7661572454428283,0.9548886024673173,0.32689229934783637,0.010679432885288158,0.04271773154115263,0.01849732035334098,1.0,1.0,0.0,0.25,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,1.0,0.25,0.0,1.0,0.7661572454428283,0.9548886024673173,0.32689229934783637,0.010679432885288158,0.04271773154115263,0.01849732035334098,1.0,1.0,0.0,0.25,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,1.0,0.25,0.0,1.0,1.0,0.2292395507273062,0.4774443012336586,0.29331614803903516
neuromorpho__Kole_MDKL29012019_2_63x.swc,0.3117025154939847,0.6882974845060154,0.0,2.0,1.3765949690120305,0.0,0.0,0.0,0.11155668975574189,0.6339773970105723,0.2544659132336857,3.0,1.7768866204885163,0.2544659132336857,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3441487422530076,1.3765949690120305,0.5960831069431352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.25,2.0,0.4330127018922193,0.0,1.0,0.0,0.0,1.9442216551221292,2.0,0.09661092729057169,0.31361647830842143,1.0,0.4096741751476249,0.5,1.0,0.5,0.25,1.0,0.4330127018922193,1.5,3.0,0.8660254037844386,0.5,0.25,1.0,1.0,0.0,0.0,1.0,0.0
neuromorpho__L1R4_04_-450.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
neuromorpho__L1R4_07_-240.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32575757575757575,0.6742424242424242,0.0,2.0,0.6515151515151516,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1628787878787879,0.6515151515151516,0.28211433608129444,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4330127018922193,1.25,2.0,0.4330127018922193,0.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0
neuromorpho__L2R5_07_-345.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
neuromorpho__L3R1_01_-165.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
neuromorpho__L3R1_03_-270.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
neuromorpho__L3R1_04_-030.swc,0.0,0.9211136890951276,0.07888631090487239,2.0,0.1577726218097448,0.07888631090487239,1.0,0.0,0.0,0.9211136890951276,0.07888631090487239,2.0,0.1577726218097448,0.07888631090487239,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0394431554524362,0.1577726218097448,0.06831754925445688,0.019721577726218097,0.07888631090487239,0.03415877462722844,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,0.0394431554524362,0.1577726218097448,0.06831754925445688,0.019721577726218097,0.07888631090487239,0.03415877462722844,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0
neuromorpho__L3R1_04_-390.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
neuromorpho__L3R4_03_-510.swc,0.0022172949002217295,0.9977827050997783,0.0,2.0,0.004434589800443441,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011086474501108602,0.004434589800443441,0.0019202337112736922,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4330127018922193,1.25,2.0,0.4330127018922193,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
neuromorpho__L5FS1.swc,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1218335343787696,0.8226779252110977,0.05548854041013269,3.0,0.35464414957780455,0.05548854041013269,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08866103739445114,0.35464414957780455,0.15356542141895352,0.013872135102533172,0.05548854041013269,0.024027242807047152,0.25,1.0,0.4330127018922193,0.25,1.0,0.4330127018922193,1.5,3.0,0.8660254037844386,0.25,0.25,1.0,1.0,0.0,0.0,0.0,1.0
neuromorpho__LES6-WT-1187-Neuron-3.swc,0.12681159420289856,0.4166666666666667,0.45652173913043476,3.0,0.25362318840579706,0.08695652173913043,0.0,1.0,0.12681159420289856,0.4166666666666667,0.45652173913043476,3.0,0.25362318840579706,0.08695652173913043,0.0,1.0,0.0,0.45652173913043476,0.5434782608695652,2.0,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.5434782608695652,2.0,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.5434782608695652,2.0,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.5434782608695652,2.0,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.5434782608695652,2.0,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.5434782608695652,2.0,0.0,0.0,0.0,0.0,0.06340579710144927,0.25362318840579706,0.10982206207411357,0.021739130434782608,0.08695652173913043,0.03765327842541038,1.0,1.0,0.0,0.25,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,1.0,0.25,0.0,1.0,0.06340579710144927,0.25362318840579706,0.10982206207411357,0.021739130434782608,0.08695652173913043,0.03765327842541038,1.0,1.0,0.0,0.25,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,1.0,0.25,0.0,1.0,1.0,0.5434782608695652,0.0,0.45652173913043476
