file,cell_type_gt,n_nodes,seed_used,held_out_F1,acc,axon_F1,basal_F1,apical_F1,stage1_pred,stage1_conf,stage1_correct,n_components,soma_z,apical_mean_z,apical_above_soma,apical_z_extent,axon_frac,apical_frac,basal_frac,pred_axon,pred_basal,pred_apical,elapsed_s,source
neuromorpho__EXP-5_67-188-1010.swc,interneuron,4644,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.8533,True,1,0.00,,,0.00,0.000,0.000,1.000,0,4643,0,0.55,neuromorpho
neuromorpho__EXP-5_67-Scr-1011.swc,interneuron,1607,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9900,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1606,0,0.28,neuromorpho
neuromorpho__EXP-5_67-Scr-1013.swc,interneuron,2534,v12_gentle_seed789,0.9082,0.8319,,0.9082,,interneuron,0.9734,True,1,0.00,,,0.00,0.000,0.000,1.000,426,2107,0,0.31,neuromorpho
neuromorpho__EXP-5_67-Scr-1015.swc,interneuron,2266,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9905,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2265,0,0.30,neuromorpho
neuromorpho__Exp_V1B-L5_cell4.swc,pyramidal,1198,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9942,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1197,0,1.28,neuromorpho
neuromorpho__Exp_V1B-L5_cell5.swc,pyramidal,1094,v12_gentle_seed789,0.9945,0.9890,,0.9945,,pyramidal,0.9978,True,1,0.00,,,0.00,0.000,0.000,0.999,12,1081,0,1.13,neuromorpho
neuromorpho__Exp_V1B-L5_cell6.swc,pyramidal,1052,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9969,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1051,0,0.96,neuromorpho
neuromorpho__Exp_V1B-L5_cell8.swc,pyramidal,907,v12_gentle_seed789,0.6764,0.5116,,0.6764,,pyramidal,0.9973,True,1,0.00,,,0.00,0.000,0.000,0.999,0,463,443,0.92,neuromorpho
neuromorpho__Feb23-IR1-1C.swc,pyramidal,1522,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9891,True,1,0.00,0.15,0.15,84.87,0.000,0.627,0.372,0,566,955,0.92,neuromorpho
neuromorpho__Feb23IR1L-MM.swc,pyramidal,12261,v12_gentle_seed789,0.9993,0.9989,,0.9986,1.0000,pyramidal,0.9900,True,1,0.00,-12.61,-12.61,87.99,0.000,0.595,0.404,14,4945,7301,1.61,neuromorpho
neuromorpho__Fig2c_Rat_78.swc,interneuron,12423,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9925,True,1,0.00,,,0.00,0.835,0.000,0.165,10373,2049,0,1.40,neuromorpho
neuromorpho__Fig2c_cell1_1402022rm.swc,interneuron,21049,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9979,True,1,0.00,,,0.00,0.947,0.000,0.053,19935,1113,0,1.25,neuromorpho
neuromorpho__Fig3B344co2_NL_50mu.swc,interneuron,2815,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.8944,True,1,0.00,,,0.00,0.515,0.000,0.485,1450,1364,0,0.29,neuromorpho
neuromorpho__Fig3c_Rat_87.swc,interneuron,6098,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9948,True,1,0.00,,,0.00,0.709,0.000,0.291,4322,1775,0,0.86,neuromorpho
neuromorpho__Fig4E387co2_NL_50mu.swc,interneuron,477,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,pyramidal,0.7979,False,1,0.00,,,0.00,0.413,0.000,0.585,197,279,0,0.52,neuromorpho
neuromorpho__Fresh-2-2.swc,pyramidal,3304,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9948,True,1,0.00,,,0.00,0.000,0.000,1.000,0,3303,0,0.64,neuromorpho
neuromorpho__Fresh-5-1.swc,pyramidal,7307,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9956,True,1,0.00,,,0.00,0.000,0.000,1.000,0,7306,0,0.92,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2-10.swc,pyramidal,3127,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9972,True,1,0.00,,,0.00,0.000,0.000,1.000,0,3126,0,0.90,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2-16.swc,pyramidal,2045,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9979,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2044,0,0.63,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2-9.swc,pyramidal,2829,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9964,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2828,0,0.70,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2001-5.swc,pyramidal,5243,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9948,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5242,0,1.01,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2001-9.swc,pyramidal,752,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9975,True,1,0.00,,,0.00,0.000,0.000,0.999,0,751,0,0.47,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2002-11.swc,pyramidal,927,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9971,True,1,0.00,,,0.00,0.000,0.000,0.999,0,926,0,0.53,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2002-15.swc,pyramidal,578,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9979,True,1,0.00,,,0.00,0.000,0.000,0.998,0,577,0,0.55,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2002-5.swc,pyramidal,682,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9960,True,1,0.00,,,0.00,0.000,0.000,0.999,0,681,0,0.50,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2002-7.swc,pyramidal,1417,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9978,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1416,0,0.62,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2003-18.swc,pyramidal,3176,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9916,True,1,0.00,,,0.00,0.000,0.000,1.000,0,3175,0,1.08,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2003-19.swc,pyramidal,349,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9959,True,1,0.00,,,0.00,0.000,0.000,0.997,0,348,0,0.48,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2003-8.swc,pyramidal,1307,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9962,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1306,0,0.55,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2003-9.swc,pyramidal,624,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9871,True,1,0.00,,,0.00,0.000,0.000,0.998,0,623,0,0.58,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2004-14.swc,pyramidal,1971,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9962,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1970,0,0.62,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2004-23.swc,pyramidal,908,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9967,True,1,0.00,,,0.00,0.000,0.000,0.999,0,907,0,0.50,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2004-9.swc,pyramidal,1688,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9980,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1687,0,0.71,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2005-4.swc,pyramidal,875,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9976,True,1,0.00,,,0.00,0.000,0.000,0.999,0,874,0,0.51,neuromorpho
neuromorpho__Fresh-D4-Phall-Tau-Map2009-4.swc,pyramidal,1675,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9976,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1674,0,0.60,neuromorpho
neuromorpho__Fresh-D4-Sholl-Exp-3003-4.swc,pyramidal,959,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9979,True,1,0.00,,,0.00,0.000,0.000,0.999,0,958,0,0.57,neuromorpho
neuromorpho__Fresh-D4-Sholl-Exp-3003-9.swc,pyramidal,1203,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9979,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1202,0,0.57,neuromorpho
neuromorpho__Fresh-D4-Sholl-Exp-3007-3.swc,pyramidal,932,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9972,True,1,0.00,,,0.00,0.000,0.000,0.999,0,931,0,0.51,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2001-4.swc,pyramidal,2562,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9965,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2561,0,0.72,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2002_crop-1.swc,pyramidal,1515,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9974,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1514,0,0.63,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2003_crop-1.swc,pyramidal,8116,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9915,True,1,0.00,,,0.00,0.000,0.000,1.000,0,8115,0,1.25,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2006_crop-2.swc,pyramidal,1662,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9958,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1661,0,0.59,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2007_crop-2.swc,pyramidal,3406,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9974,True,1,0.00,,,0.00,0.000,0.000,1.000,0,3405,0,0.74,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2007_crop-5.swc,pyramidal,3045,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9972,True,1,0.00,,,0.00,0.000,0.000,1.000,0,3044,0,0.76,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2007_crop-7.swc,pyramidal,2616,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9954,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2615,0,0.73,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2012_crop-3.swc,pyramidal,3413,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9975,True,1,0.00,,,0.00,0.000,0.000,1.000,0,3412,0,0.69,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2014_crop-3.swc,pyramidal,3128,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9973,True,1,0.00,,,0.00,0.000,0.000,1.000,0,3127,0,0.67,neuromorpho
neuromorpho__Fresh-D7-Sholl-Tau-RFP-MAP2015_crop-6.swc,pyramidal,1316,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9984,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1315,0,0.58,neuromorpho
neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2001_crop.swc,pyramidal,2120,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9977,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2119,0,0.60,neuromorpho
neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2002_crop-2.swc,pyramidal,5726,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9463,True,1,0.00,,,0.00,0.000,0.000,1.000,0,5725,0,1.17,neuromorpho
neuromorpho__Fresh-Sholl-2-D7-Tau-LA-Map2004_crop-1.swc,pyramidal,1960,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9967,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1959,0,0.59,neuromorpho
neuromorpho__G7-1.swc,pyramidal,793,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9634,True,1,0.00,-5.91,-5.91,72.12,0.000,0.262,0.736,0,584,208,1.01,neuromorpho
neuromorpho__G7-11.swc,pyramidal,687,v12_gentle_seed789,0.4560,0.8384,,0.9120,0.0000,pyramidal,0.9759,True,1,0.00,1.13,1.13,5.13,0.000,0.013,0.985,102,584,0,0.73,neuromorpho
neuromorpho__G7-19.swc,pyramidal,253,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.8231,True,1,0.00,15.40,15.40,36.63,0.000,0.427,0.569,0,144,108,0.57,neuromorpho
neuromorpho__G7-6.swc,pyramidal,211,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9660,True,1,0.00,0.56,0.56,34.17,0.000,0.607,0.389,0,82,128,0.60,neuromorpho
neuromorpho__G7-7.swc,pyramidal,1425,v12_gentle_seed789,0.9215,0.8660,,0.8431,1.0000,pyramidal,0.9930,True,1,0.00,14.03,14.03,171.13,0.000,0.505,0.494,191,513,720,1.10,neuromorpho
neuromorpho__G7-8.swc,pyramidal,348,v12_gentle_seed789,0.9536,0.8937,,0.9073,1.0000,pyramidal,0.9909,True,1,0.00,-3.75,-3.75,60.79,0.000,0.371,0.626,37,181,129,0.69,neuromorpho
neuromorpho__GGN_20170309_sc.swc,interneuron,36156,v12_gentle_seed789,0.0000,0.0000,,0.0000,,interneuron,0.6217,True,1,0.00,,,0.00,0.000,0.000,1.000,36155,0,0,1.52,neuromorpho
neuromorpho__Gad2-IRES-Cre_Ai14-324791-03-01-01_647493963_m.swc,interneuron,7868,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9975,True,1,0.00,,,0.00,0.860,0.000,0.140,6766,1101,0,0.68,neuromorpho
neuromorpho__Green_19weeks_Neuron3.swc,pyramidal,41,v12_gentle_seed789,0.8571,0.7561,,0.8571,,pyramidal,0.9826,True,1,0.00,,,0.00,0.000,0.000,0.976,10,30,0,0.49,neuromorpho
neuromorpho__Green_1week_Neuron3l.swc,pyramidal,44,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9583,True,1,0.00,,,0.00,0.000,0.000,0.977,0,43,0,0.46,neuromorpho
neuromorpho__Green_2weeks_Neuron10add'l.swc,pyramidal,25,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9770,True,1,0.00,,,0.00,0.000,0.000,0.960,0,24,0,0.42,neuromorpho
neuromorpho__Green_4weeks_Neuron11.swc,pyramidal,51,v12_gentle_seed789,0.1481,0.0980,,0.1481,,pyramidal,0.9696,True,1,0.00,,,0.00,0.000,0.000,0.980,46,4,0,0.44,neuromorpho
neuromorpho__Green_4weeks_Neuron8.swc,pyramidal,74,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.8758,True,1,0.00,,,0.00,0.000,0.000,0.986,0,73,0,0.47,neuromorpho
neuromorpho__Green_4weeks_Neuron8_addl.swc,pyramidal,47,v12_gentle_seed789,0.6269,0.4681,,0.6269,,pyramidal,0.9796,True,1,0.00,,,0.00,0.000,0.000,0.979,25,21,0,0.48,neuromorpho
neuromorpho__Green_6weeks_Neuron4_addl.swc,pyramidal,54,v12_gentle_seed789,0.9808,0.9630,,0.9808,,pyramidal,0.9891,True,1,0.00,,,0.00,0.000,0.000,0.981,2,51,0,0.50,neuromorpho
neuromorpho__Green_8weeks_Neuron5.swc,pyramidal,162,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.7898,True,1,0.00,,,0.00,0.000,0.000,0.994,0,161,0,0.47,neuromorpho
neuromorpho__Green_8weeks_Neuron9.swc,pyramidal,25,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.4947,False,1,0.00,,,0.00,0.000,0.000,0.960,0,24,0,0.23,neuromorpho
neuromorpho__Gunnersen_A12b3slice3RHS.swc,pyramidal,818,v12_gentle_seed789,0.9938,0.9878,,0.9938,,pyramidal,0.9866,True,1,0.00,,,0.00,0.000,0.000,0.999,10,807,0,0.62,neuromorpho
neuromorpho__Gunnersen_A14b4slice2RHS.swc,pyramidal,1391,v12_gentle_seed789,0.8593,0.7534,,0.8593,,pyramidal,0.9921,True,1,0.00,,,0.00,0.000,0.000,0.999,1,1047,342,0.74,neuromorpho
neuromorpho__Gunnersen_A14b4slice4RHS.swc,pyramidal,273,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9302,True,1,0.00,,,0.00,0.000,0.000,0.996,0,272,0,0.52,neuromorpho
neuromorpho__Gunnersen_A15b4slice1LHS.swc,pyramidal,1185,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.8891,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1184,0,0.81,neuromorpho
neuromorpho__Gunnersen_A3b1slice5RHS.swc,pyramidal,1715,v12_gentle_seed789,0.8805,0.7866,,0.8805,,pyramidal,0.8431,True,1,0.00,,,0.00,0.000,0.000,0.999,9,1348,357,0.86,neuromorpho
neuromorpho__Gunnersen_B15b4slice1RHS.swc,pyramidal,632,v12_gentle_seed789,0.6055,0.4351,,0.6055,,pyramidal,0.9927,True,1,-0.00,,,0.00,0.000,0.000,0.998,357,274,0,0.57,neuromorpho
neuromorpho__Gunnersen_B17b5slice3RHS.swc,pyramidal,946,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.8481,True,1,0.00,,,0.00,0.000,0.000,0.999,0,945,0,0.65,neuromorpho
neuromorpho__Gunnersen_B20b6slice2RHS.swc,pyramidal,1003,v12_gentle_seed789,0.8555,0.7478,,0.8555,,pyramidal,0.7259,True,1,0.00,,,0.00,0.000,0.000,0.999,253,749,0,0.67,neuromorpho
neuromorpho__Gunnersen_B7b2slice3RHS.swc,pyramidal,1007,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9525,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1006,0,0.74,neuromorpho
neuromorpho__H16-06-013-11-16-01_687434349_m.swc,interneuron,15898,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9830,True,1,0.00,,,0.00,0.835,0.000,0.164,13282,2615,0,1.02,neuromorpho
neuromorpho__H17-06-003-11-03-03_694168884_m.swc,interneuron,30285,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9300,True,1,0.00,,,0.00,0.795,0.000,0.205,24064,6220,0,1.43,neuromorpho
neuromorpho__H17-06-013-12-03-01_681002938_m.swc,interneuron,4016,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.7345,True,1,0.00,,,0.00,0.851,0.000,0.149,3417,598,0,0.51,neuromorpho
neuromorpho__HFF3_4256_neurobiotin.swc,interneuron,2298,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9959,True,1,0.00,,,0.00,0.000,0.000,1.000,0,2297,0,0.29,neuromorpho
neuromorpho__HFF5_231018c5_neurobiotin.swc,interneuron,1637,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9479,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1636,0,0.28,neuromorpho
neuromorpho__HFF7_2442_biocytin.swc,interneuron,1866,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9792,True,1,0.00,,,0.00,0.000,0.000,0.999,0,1865,0,0.27,neuromorpho
neuromorpho__HIP_CA1_KO_1.swc,pyramidal,716,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9868,True,1,0.00,,,0.00,0.000,0.000,0.999,0,715,0,0.99,neuromorpho
neuromorpho__HIP_CA1_KO_11.swc,pyramidal,410,v12_gentle_seed789,0.7179,0.5610,,0.7179,,pyramidal,0.9656,True,1,0.00,,,0.00,0.000,0.000,0.998,0,229,180,0.79,neuromorpho
neuromorpho__HIP_CA1_KO_20.swc,pyramidal,538,v12_gentle_seed789,0.6284,0.4591,,0.6284,,pyramidal,0.9906,True,1,0.00,,,0.00,0.000,0.000,0.998,291,246,0,0.81,neuromorpho
neuromorpho__HIP_CA1_KO_22.swc,pyramidal,223,v12_gentle_seed789,0.7205,0.5650,,0.7205,,pyramidal,0.9866,True,1,0.00,,,0.00,0.000,0.000,0.996,97,125,0,0.84,neuromorpho
neuromorpho__HIP_CA1_WT_12.swc,pyramidal,331,v12_gentle_seed789,1.0000,1.0000,,1.0000,,pyramidal,0.9927,True,1,0.00,,,0.00,0.000,0.000,0.997,0,330,0,0.77,neuromorpho
neuromorpho__HIP_CA1_WT_2.swc,pyramidal,457,v12_gentle_seed789,0.5478,0.3786,,0.5478,,pyramidal,0.9882,True,1,0.00,,,0.00,0.000,0.000,0.998,0,172,284,0.81,neuromorpho
neuromorpho__HIP_CA1_WT_22.swc,pyramidal,1021,v12_gentle_seed789,0.9212,0.8541,,0.9212,,pyramidal,0.9955,True,1,0.00,,,0.00,0.000,0.000,0.999,0,871,149,0.97,neuromorpho
neuromorpho__HIV-tg_Neuron2.swc,pyramidal,3244,v12_gentle_seed789,0.9308,0.7589,1.0000,0.8615,,pyramidal,0.9115,True,1,0.00,,,0.00,0.009,0.000,0.991,28,2433,782,0.88,neuromorpho
neuromorpho__HIV-tg_Neuron4.swc,pyramidal,1857,v12_gentle_seed789,0.3314,0.4960,0.0000,0.6628,,pyramidal,0.8865,True,1,0.00,,,0.00,0.005,0.000,0.994,926,930,0,0.77,neuromorpho
neuromorpho__HSS-cobalt.swc,interneuron,2237,v12_gentle_seed789,0.4752,0.9057,0.0000,0.9505,,interneuron,0.9594,True,1,-6.77,,,0.00,0.094,0.000,0.905,0,2236,0,1.70,neuromorpho
neuromorpho__Hcell11-set-2.swc,interneuron,3765,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9946,True,1,-4.00,,,0.00,0.000,0.000,1.000,0,3764,0,0.45,neuromorpho
neuromorpho__Hcell5.swc,interneuron,3180,v12_gentle_seed789,1.0000,1.0000,,1.0000,,interneuron,0.9947,True,1,-0.50,,,0.00,0.000,0.000,1.000,0,3179,0,0.48,neuromorpho
neuromorpho__Htr3a-Cre_NO152_Ai14-286731-04-02-01_645075254_m.swc,interneuron,2808,v12_gentle_seed789,0.4740,0.9014,0.0000,0.9481,,interneuron,0.3946,True,1,0.00,,,0.00,0.099,0.000,0.901,0,2807,0,0.36,neuromorpho
neuromorpho__Htr3a-Cre_NO152_Ai14-286736-05-01-01_596793143_m.swc,interneuron,8836,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9982,True,1,0.00,,,0.00,0.693,0.000,0.307,6119,2716,0,0.93,neuromorpho
neuromorpho__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920-02-02-01_596793163_m.swc,interneuron,19466,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9991,True,1,0.00,,,0.00,0.848,0.000,0.152,16499,2966,0,1.47,neuromorpho
neuromorpho__Htr3a-Cre_NO152_Pvalb-T2A-Dre_Ai66-304920-03-02-01_601947850_m.swc,interneuron,15948,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9985,True,1,0.00,,,0.00,0.888,0.000,0.112,14154,1793,0,1.32,neuromorpho
neuromorpho__I03474.swc,pyramidal,1776,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9811,True,1,0.00,-53.72,-53.72,309.75,0.596,0.276,0.127,1059,225,491,0.96,neuromorpho
neuromorpho__I03541.swc,pyramidal,1535,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.9870,True,1,0.00,-4.83,-4.83,213.15,0.528,0.207,0.264,811,406,317,1.08,neuromorpho
neuromorpho__I101119PYR.swc,pyramidal,3898,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.3765,True,1,0.00,-6.03,-6.03,85.41,0.000,0.939,0.060,0,235,3662,0.82,neuromorpho
neuromorpho__I5-1.swc,pyramidal,567,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9849,True,1,0.00,-4.37,-4.37,89.83,0.000,0.254,0.744,0,422,144,0.79,neuromorpho
neuromorpho__I5-10.swc,pyramidal,593,v12_gentle_seed789,0.9792,0.9494,,0.9583,1.0000,pyramidal,0.9891,True,1,0.00,1.24,1.24,42.56,0.000,0.366,0.632,30,345,217,0.68,neuromorpho
neuromorpho__I5-13.swc,pyramidal,253,v12_gentle_seed789,0.9441,0.8498,,0.8882,1.0000,pyramidal,0.7761,True,1,0.00,21.08,21.08,33.17,0.000,0.249,0.747,38,151,63,0.61,neuromorpho
neuromorpho__I5-14.swc,pyramidal,405,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9719,True,1,0.00,-11.68,-11.68,29.28,0.000,0.198,0.800,0,324,80,0.66,neuromorpho
neuromorpho__I5-19.swc,pyramidal,284,v12_gentle_seed789,0.6425,0.8838,1.0000,0.9275,0.0000,pyramidal,0.6733,True,1,0.00,-4.70,-4.70,13.06,0.137,0.116,0.743,39,244,0,0.60,neuromorpho
neuromorpho__I5-27.swc,pyramidal,502,v12_gentle_seed789,0.9981,0.9940,,0.9961,1.0000,pyramidal,0.9954,True,1,0.00,-49.97,-49.97,146.92,0.000,0.225,0.773,3,385,113,0.67,neuromorpho
neuromorpho__I5-4.swc,pyramidal,668,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9703,True,1,0.00,15.12,15.12,59.91,0.000,0.237,0.762,0,509,158,0.75,neuromorpho
neuromorpho__I5-8.swc,pyramidal,523,v12_gentle_seed789,1.0000,1.0000,,1.0000,1.0000,pyramidal,0.9290,True,1,0.00,0.02,0.02,87.80,0.000,0.388,0.610,0,319,203,0.81,neuromorpho
neuromorpho__IF4_140201.swc,pyramidal,4693,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,1.0000,pyramidal,0.8572,True,1,0.12,0.17,0.05,7.20,0.771,0.053,0.176,3619,825,248,1.28,neuromorpho
neuromorpho__I_1_16.swc,interneuron,19944,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9982,True,1,1.09,,,0.00,0.445,0.000,0.555,8873,11070,0,2.40,neuromorpho
neuromorpho__I_1_32.swc,interneuron,36080,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9986,True,1,2.44,,,0.00,0.914,0.000,0.086,32966,3113,0,3.13,neuromorpho
neuromorpho__I_1_40.swc,interneuron,87238,v12_gentle_seed789,1.0000,1.0000,1.0000,1.0000,,interneuron,0.9984,True,1,5.22,,,0.00,0.804,0.000,0.196,70125,17112,0,3.53,neuromorpho
