file,n_nodes_conf,stage1_pred_conf_run,stage1_conf_conf_run,pred_axon_conf_run,pred_basal_conf_run,pred_apical_conf_run,node_label_disagree_frac,node_conf_abs_delta_mean,branch3_changed_frac,branch3_label_disagree_frac,branch3_conf_abs_delta_mean,branch3_axon_delta_frac,branch3_basal_delta_frac,branch3_apical_delta_frac,branch3_to_apical_frac,branch3_from_apical_frac,conf_mean,conf_std,conf_min,conf_p05,conf_p10,conf_p25,conf_median,conf_frac_lt_05,conf_frac_lt_06,conf_frac_lt_07,conf_frac_lt_08,conf_frac_lt_09,axon_conf_mean,axon_conf_p10,axon_conf_frac_lt_07,basal_conf_mean,basal_conf_p10,basal_conf_frac_lt_07,apical_conf_mean,apical_conf_p10,apical_conf_frac_lt_07,n_pred_branches,branch_conf_mean,branch_conf_min,branch_conf_p10,branch_frac_conf_lt_07,branch_frac_conf_lt_08,branch_n_nodes_p90,pred_soma_z,pred_axon_z_extent,pred_axon_z_mean_rel_soma,pred_axon_z_std,pred_axon_x_extent,pred_axon_y_extent,pred_basal_z_extent,pred_basal_z_mean_rel_soma,pred_basal_z_std,pred_basal_x_extent,pred_basal_y_extent,pred_apical_z_extent,pred_apical_z_mean_rel_soma,pred_apical_z_std,pred_apical_x_extent,pred_apical_y_extent,xmodel_neurom_rf_s1_axon_frac,xmodel_neurom_rf_s1_basal_frac,xmodel_neurom_rf_s1_apical_frac,xmodel_neurom_rf_s1_class_count,xmodel_neurom_rf_s1_v12_l1_frac_delta,xmodel_neurom_rf_s1_v12_apical_frac_delta,xmodel_neurom_rf_s1_v12_apical_zero_mismatch,xmodel_neurom_rf_s1_v12_axon_zero_mismatch,xmodel_neurom_rf_pyr_axon_frac,xmodel_neurom_rf_pyr_basal_frac,xmodel_neurom_rf_pyr_apical_frac,xmodel_neurom_rf_pyr_class_count,xmodel_neurom_rf_pyr_v12_l1_frac_delta,xmodel_neurom_rf_pyr_v12_apical_frac_delta,xmodel_neurom_rf_pyr_v12_apical_zero_mismatch,xmodel_neurom_rf_pyr_v12_axon_zero_mismatch,xmodel_lmeasure_rf_s1_axon_frac,xmodel_lmeasure_rf_s1_basal_frac,xmodel_lmeasure_rf_s1_apical_frac,xmodel_lmeasure_rf_s1_class_count,xmodel_lmeasure_rf_s1_v12_l1_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_frac_delta,xmodel_lmeasure_rf_s1_v12_apical_zero_mismatch,xmodel_lmeasure_rf_s1_v12_axon_zero_mismatch,xmodel_lmeasure_rf_pyr_axon_frac,xmodel_lmeasure_rf_pyr_basal_frac,xmodel_lmeasure_rf_pyr_apical_frac,xmodel_lmeasure_rf_pyr_class_count,xmodel_lmeasure_rf_pyr_v12_l1_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_frac_delta,xmodel_lmeasure_rf_pyr_v12_apical_zero_mismatch,xmodel_lmeasure_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_rf_s1_axon_frac,xmodel_sholl_rf_s1_basal_frac,xmodel_sholl_rf_s1_apical_frac,xmodel_sholl_rf_s1_class_count,xmodel_sholl_rf_s1_v12_l1_frac_delta,xmodel_sholl_rf_s1_v12_apical_frac_delta,xmodel_sholl_rf_s1_v12_apical_zero_mismatch,xmodel_sholl_rf_s1_v12_axon_zero_mismatch,xmodel_sholl_rf_pyr_axon_frac,xmodel_sholl_rf_pyr_basal_frac,xmodel_sholl_rf_pyr_apical_frac,xmodel_sholl_rf_pyr_class_count,xmodel_sholl_rf_pyr_v12_l1_frac_delta,xmodel_sholl_rf_pyr_v12_apical_frac_delta,xmodel_sholl_rf_pyr_v12_apical_zero_mismatch,xmodel_sholl_rf_pyr_v12_axon_zero_mismatch,xmodel_sholl_mlp_s1_axon_frac,xmodel_sholl_mlp_s1_basal_frac,xmodel_sholl_mlp_s1_apical_frac,xmodel_sholl_mlp_s1_class_count,xmodel_sholl_mlp_s1_v12_l1_frac_delta,xmodel_sholl_mlp_s1_v12_apical_frac_delta,xmodel_sholl_mlp_s1_v12_apical_zero_mismatch,xmodel_sholl_mlp_s1_v12_axon_zero_mismatch,xmodel_sholl_mlp_pyr_axon_frac,xmodel_sholl_mlp_pyr_basal_frac,xmodel_sholl_mlp_pyr_apical_frac,xmodel_sholl_mlp_pyr_class_count,xmodel_sholl_mlp_pyr_v12_l1_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_frac_delta,xmodel_sholl_mlp_pyr_v12_apical_zero_mismatch,xmodel_sholl_mlp_pyr_v12_axon_zero_mismatch,xmodel_s1_l1_mean,xmodel_s1_l1_max,xmodel_s1_l1_std,xmodel_s1_apical_delta_mean,xmodel_s1_apical_delta_max,xmodel_s1_apical_delta_std,xmodel_s1_apical_present_mean,xmodel_s1_apical_present_max,xmodel_s1_apical_present_std,xmodel_s1_axon_present_mean,xmodel_s1_axon_present_max,xmodel_s1_axon_present_std,xmodel_s1_class_count_mean,xmodel_s1_class_count_max,xmodel_s1_class_count_std,xmodel_s1_apical_present_vote_frac,xmodel_s1_axon_present_vote_frac,xmodel_s1_apical_presence_disagreement,xmodel_s1_axon_presence_disagreement,xmodel_pyr_l1_mean,xmodel_pyr_l1_max,xmodel_pyr_l1_std,xmodel_pyr_apical_delta_mean,xmodel_pyr_apical_delta_max,xmodel_pyr_apical_delta_std,xmodel_pyr_apical_present_mean,xmodel_pyr_apical_present_max,xmodel_pyr_apical_present_std,xmodel_pyr_axon_present_mean,xmodel_pyr_axon_present_max,xmodel_pyr_axon_present_std,xmodel_pyr_class_count_mean,xmodel_pyr_class_count_max,xmodel_pyr_class_count_std,xmodel_pyr_apical_present_vote_frac,xmodel_pyr_axon_present_vote_frac,xmodel_pyr_apical_presence_disagreement,xmodel_pyr_axon_presence_disagreement,xmodel_stage1_pred_is_pyramidal,xmodel_v12_apical_frac,xmodel_v12_axon_frac,xmodel_v12_basal_frac
neuromorpho__KO4-4-8-5.swc,482,pyramidal,0.909466,7,474,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983801,0.031588,0.644302,0.983642,0.9841,0.987693,0.987703,0.0,0.0,0.00829876,0.00829876,0.00829876,0.940273,0.940273,0.0,0.98441,0.985272,0.00843882,0.0,0.0,0.0,64,0.981499,0.644302,0.985703,0.015625,0.015625,18.4,0.0,0.0,22.0,0.0,3.39,12.36,51.0,2.84283,10.9966,167.86,236.05,0.0,0.0,0.0,0.0,0.0,0.029106029106029108,0.8461538461538461,0.12474012474012475,3.0,0.27858627858627866,0.12474012474012475,1.0,0.0,0.029106029106029108,0.8461538461538461,0.12474012474012475,3.0,0.27858627858627866,0.12474012474012475,1.0,0.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.029106029106029052,0.0,0.0,1.0,0.09147609147609145,0.27858627858627866,0.10802811689618784,0.031185031185031187,0.12474012474012475,0.054014058448093885,0.25,1.0,0.4330127018922193,0.25,1.0,0.4330127018922193,1.5,3.0,0.8660254037844386,0.25,0.25,1.0,1.0,0.09147609147609145,0.27858627858627866,0.10802811689618784,0.031185031185031187,0.12474012474012475,0.054014058448093885,0.25,1.0,0.4330127018922193,0.25,1.0,0.4330127018922193,1.5,3.0,0.8660254037844386,0.25,0.25,1.0,1.0,1.0,0.0,0.014553014553014554,0.9854469854469855
neuromorpho__KO4-Neuron4.swc,58,pyramidal,0.978028,38,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837306,0.0965654,0.659702,0.659702,0.659702,0.817565,0.841767,0.0,0.0,0.155172,0.155172,0.810345,0.835511,0.817565,0.0,0.832334,0.659702,0.473684,0.0,0.0,0.0,13,0.85702,0.659702,0.81785,0.0769231,0.0769231,7.8,0.0,4.5,1.53947,1.96141,75.77,30.85,0.07,0.00368421,0.0156308,18.2,45.49,0.0,0.0,0.0,0.0,0.0,0.0,0.8596491228070176,0.14035087719298245,2.0,1.3333333333333335,0.14035087719298245,1.0,1.0,0.0,0.8596491228070176,0.14035087719298245,2.0,1.3333333333333335,0.14035087719298245,1.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.3333333333333335,0.0,0.0,1.0,1.3333333333333335,1.3333333333333335,0.0,0.03508771929824561,0.14035087719298245,0.06077371254627639,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.3333333333333335,1.3333333333333335,0.0,0.03508771929824561,0.14035087719298245,0.06077371254627639,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333
neuromorpho__KO4-Neuron6.swc,35,pyramidal,0.962235,14,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876226,0.109886,0.659702,0.659702,0.659702,0.808815,0.940273,0.0,0.0,0.142857,0.142857,0.4,0.940273,0.940273,0.0,0.825203,0.659702,0.25,0.0,0.0,0.0,7,0.89672,0.659702,0.74917,0.142857,0.142857,7.8,0.0,1.37,1.07643,0.562146,10.52,19.09,4.9,-0.98,1.96,25.65,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.4117647058823529,0.5882352941176471,0.0,2.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.5882352941176471,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8235294117647058,0.0,0.0,1.0,0.6176470588235294,0.8235294117647058,0.3565986956759453,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4330127018922193,1.25,2.0,0.4330127018922193,0.0,0.25,0.0,1.0,0.6176470588235294,0.8235294117647058,0.3565986956759453,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4330127018922193,1.25,2.0,0.4330127018922193,0.0,0.25,0.0,1.0,1.0,0.0,0.4117647058823529,0.5882352941176471
neuromorpho__KO5-Neuron4.swc,45,pyramidal,0.922152,18,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956938,0.0191364,0.940273,0.940273,0.940273,0.940273,0.953767,0.0,0.0,0.0,0.0,0.0,0.940273,0.940273,0.0,0.96682,0.953767,0.0,0.0,0.0,0.0,7,0.964285,0.940273,0.940273,0.0,0.0,11.8,0.0,4.45,1.21111,1.97818,5.17,28.05,9.14,3.53615,4.20406,37.34,35.25,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,2.0,0.6363636363636364,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,2.0,0.6363636363636364,0.0,0.0,0.0,0.4090909090909091,0.5909090909090909,0.0,2.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.5909090909090909,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8181818181818181,0.0,0.0,1.0,0.5681818181818181,0.8181818181818181,0.3363329224306532,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.5,2.0,0.5,0.0,0.5,0.0,1.0,0.5681818181818181,0.8181818181818181,0.3363329224306532,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.5,2.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.4090909090909091,0.5909090909090909
neuromorpho__KO5-Neuron5.swc,38,pyramidal,0.88432,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941845,0.00956063,0.940273,0.940273,0.940273,0.940273,0.940273,0.0,0.0,0.0,0.0,0.0,0.940273,0.940273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.946246,0.940273,0.940273,0.0,0.0,6.1,0.0,24.72,-11.5265,7.09514,18.26,40.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216216216216216,0.3783783783783784,2.0,2.0,0.3783783783783784,1.0,1.0,0.0,0.6216216216216216,0.3783783783783784,2.0,2.0,0.3783783783783784,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0945945945945946,0.3783783783783784,0.1638426439592181,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,2.0,2.0,0.0,0.0945945945945946,0.3783783783783784,0.1638426439592181,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
neuromorpho__KO5-Neuron7.swc,47,pyramidal,0.968449,35,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914669,0.0976188,0.635683,0.635683,0.818437,0.940273,0.940273,0.0,0.0,0.106383,0.106383,0.106383,0.940273,0.940273,0.0,0.825443,0.635683,0.454545,0.0,0.0,0.0,10,0.920117,0.635683,0.909814,0.1,0.1,9.0,-0.00333333,38.45,-27.7395,10.6541,39.6,20.47,2.93,2.87333,0.968138,10.14,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.021739130434782608,2.0,1.5217391304347827,0.021739130434782608,1.0,1.0,0.0,0.9782608695652174,0.021739130434782608,2.0,1.5217391304347827,0.021739130434782608,1.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.5217391304347827,0.0,0.0,1.0,1.5217391304347827,1.5217391304347827,0.0,0.005434782608695652,0.021739130434782608,0.009413319606352595,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.5217391304347827,1.5217391304347827,0.0,0.005434782608695652,0.021739130434782608,0.009413319606352595,0.25,1.0,0.4330127018922193,0.0,0.0,0.0,1.25,2.0,0.4330127018922193,0.25,0.0,1.0,0.0,1.0,0.0,0.7608695652173914,0.2391304347826087
neuromorpho__KW20180701_Pair2_pre.swc,4917,pyramidal,0.688997,3363,749,804,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857235,0.272727,0.3,0.3,0.3,0.982145,0.987703,0.193207,0.193207,0.193207,0.193207,0.193207,0.804027,0.3,0.27416,0.961995,0.987703,0.0373832,0.982023,0.981419,0.0,89,0.97344,0.3,0.981632,0.0224719,0.0337079,107.8,-0.00130435,56.84,-6.96455,11.2989,471.93,420.94,44.45,-7.52528,11.8054,289.26,300.84,52.71,-11.5931,11.8434,321.29,631.1,0.6908055329536208,0.19487388120423108,0.11432058584214809,3.0,0.098454027664768,0.04922701383238405,0.0,0.0,0.6908055329536208,0.19487388120423108,0.11432058584214809,3.0,0.098454027664768,0.04922701383238405,0.0,0.0,0.684092758340114,0.15235964198535396,0.16354759967453214,3.0,0.0,0.0,0.0,0.0,0.684092758340114,0.15235964198535396,0.16354759967453214,3.0,0.0,0.0,0.0,0.0,0.684092758340114,0.15235964198535396,0.16354759967453214,3.0,0.0,0.0,0.0,0.0,0.684092758340114,0.15235964198535396,0.16354759967453214,3.0,0.0,0.0,0.0,0.0,0.0,0.8364524003254679,0.16354759967453214,2.0,1.368185516680228,0.0,0.0,1.0,0.0,0.8364524003254679,0.16354759967453214,2.0,1.368185516680228,0.0,0.0,1.0,0.366659886086249,1.368185516680228,0.5796263700345751,0.012306753458096013,0.04922701383238405,0.021315922265646273,1.0,1.0,0.0,0.75,1.0,0.4330127018922193,2.75,3.0,0.4330127018922193,1.0,0.75,0.0,1.0,0.366659886086249,1.368185516680228,0.5796263700345751,0.012306753458096013,0.04922701383238405,0.021315922265646273,1.0,1.0,0.0,0.75,1.0,0.4330127018922193,2.75,3.0,0.4330127018922193,1.0,0.75,0.0,1.0,1.0,0.16354759967453214,0.684092758340114,0.15235964198535396
neuromorpho__KW20180711_Pair5_pre.swc,4249,pyramidal,0.965249,2230,908,1110,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861722,0.267042,0.3,0.3,0.3,0.982145,0.987703,0.184279,0.184279,0.184279,0.184279,0.184279,0.762966,0.3,0.332735,0.987703,0.987703,0.0,0.956943,0.982145,0.0369369,130,0.978774,0.3,0.982145,0.00769231,0.0153846,60.0,-0.0188889,20.41,-0.143609,4.65399,191.53,505.96,34.72,-6.27336,9.02036,271.53,275.87,39.62,-3.44364,9.30524,406.22,438.49,0.5251883239171374,0.2532956685499058,0.2215160075329567,3.0,0.07956685499058375,0.0397834274952919,0.0,0.0,0.5251883239171374,0.2532956685499058,0.2215160075329567,3.0,0.07956685499058375,0.0397834274952919,0.0,0.0,0.5249529190207156,0.2137476459510358,0.2612994350282486,3.0,0.0,0.0,0.0,0.0,0.5249529190207156,0.2137476459510358,0.2612994350282486,3.0,0.0,0.0,0.0,0.0,0.0,0.7387005649717514,0.2612994350282486,2.0,1.0499058380414312,0.0,0.0,1.0,0.0,0.7387005649717514,0.2612994350282486,2.0,1.0499058380414312,0.0,0.0,1.0,0.0,0.2137476459510358,0.7862523540489642,2.0,1.0499058380414312,0.5249529190207156,0.0,1.0,0.0,0.2137476459510358,0.7862523540489642,2.0,1.0499058380414312,0.5249529190207156,0.0,1.0,0.5448446327683616,1.0499058380414312,0.5058440289491637,0.1411840866290019,0.5249529190207156,0.22216351130562662,1.0,1.0,0.0,0.5,1.0,0.5,2.5,3.0,0.5,1.0,0.5,0.0,1.0,0.5448446327683616,1.0499058380414312,0.5058440289491637,0.1411840866290019,0.5249529190207156,0.22216351130562662,1.0,1.0,0.0,0.5,1.0,0.5,2.5,3.0,0.5,1.0,0.5,0.0,1.0,1.0,0.2612994350282486,0.5249529190207156,0.2137476459510358
neuromorpho__KW20180712_Pair8_post.swc,5432,pyramidal,0.939646,2593,1593,1245,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882233,0.248231,0.3,0.3,0.3,0.982145,0.987703,0.153719,0.153719,0.153719,0.153719,0.153719,0.796876,0.3,0.281913,0.973457,0.987703,0.0207156,0.943189,0.981639,0.0570281,86,0.944922,0.3,0.965454,0.0581395,0.0697674,126.0,-0.0304348,38.3,2.228,5.50226,213.69,436.0,34.49,-2.89948,6.51802,303.08,275.74,41.24,-1.05695,10.44,295.85,551.59,0.3774627140489781,0.3505800036825631,0.27195728226845883,3.0,0.1999631743693611,0.04271773154115263,0.0,0.0,0.3774627140489781,0.3505800036825631,0.27195728226845883,3.0,0.1999631743693611,0.04271773154115263,0.0,0.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.0,0.7707604492726938,0.2292395507273062,2.0,0.9548886024673173,0.0,0.0,1.0,0.7661572454428283,0.9548886024673173,0.32689229934783637,0.010679432885288158,0.04271773154115263,0.01849732035334098,1.0,1.0,0.0,0.25,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,1.0,0.25,0.0,1.0,0.7661572454428283,0.9548886024673173,0.32689229934783637,0.010679432885288158,0.04271773154115263,0.01849732035334098,1.0,1.0,0.0,0.25,1.0,0.4330127018922193,2.25,3.0,0.4330127018922193,1.0,0.25,0.0,1.0,1.0,0.2292395507273062,0.4774443012336586,0.29331614803903516
neuromorpho__Kole_MDKL29012019_2_63x.swc,2744,interneuron,0.995478,2743,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997923,0.00613696,0.969809,0.980369,0.999555,0.999757,0.999757,0.0,0.0,0.0,0.0,0.0,0.997922,0.999555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.998239,0.969809,0.999555,0.0,0.0,47.1,-0.970909,25.74,3.41971,4.69145,177.65,393.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117025154939847,0.6882974845060154,0.0,2.0,1.3765949690120305,0.0,0.0,0.0,0.11155668975574189,0.6339773970105723,0.2544659132336857,3.0,1.7768866204885163,0.2544659132336857,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3441487422530076,1.3765949690120305,0.5960831069431352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.25,2.0,0.4330127018922193,0.0,1.0,0.0,0.0,1.9442216551221292,2.0,0.09661092729057169,0.31361647830842143,1.0,0.4096741751476249,0.5,1.0,0.5,0.25,1.0,0.4330127018922193,1.5,3.0,0.8660254037844386,0.5,0.25,1.0,1.0,0.0,0.0,1.0,0.0
neuromorpho__L1R4_04_-450.swc,115,interneuron,0.943039,0,114,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999669,3.10011e-05,0.999666,0.999666,0.999666,0.999666,0.999666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999666,0.999666,0.0,0.0,0.0,0.0,15,0.999688,0.999666,0.999666,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,15.38,-1.18693,5.80401,63.0,131.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
neuromorpho__L1R4_07_-240.swc,133,interneuron,0.973357,0,132,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989147,0.0851513,0.3,0.999666,0.999666,0.999666,0.999666,0.0150376,0.0150376,0.0150376,0.0150376,0.0150376,0.0,0.0,0.0,0.989065,0.999666,0.0151515,0.0,0.0,0.0,10,0.996445,0.3,0.996412,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,27.15,6.53144,7.04695,81.29,198.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32575757575757575,0.6742424242424242,0.0,2.0,0.6515151515151516,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1628787878787879,0.6515151515151516,0.28211433608129444,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.4330127018922193,1.25,2.0,0.4330127018922193,0.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0
neuromorpho__L2R5_07_-345.swc,181,interneuron,0.981258,0,180,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999668,2.47503e-05,0.999666,0.999666,0.999666,0.999666,0.999666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999666,0.999666,0.0,0.0,0.0,0.0,18,0.999685,0.999666,0.999666,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,-1.44883,3.84576,86.11,116.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
