seed,ablation,ablation_label,file,cell_type_gt,stage1_pred,stage1_conf,n_nodes,accuracy,neurite_macro_f1,soma_f1,axon_f1,basal_f1,apical_f1,pred_soma,pred_axon,pred_basal,pred_apical
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202219_004_edited.swc,pyramidal,,,25888,0.961449,0.787400,1.000000,0.981100,0.593600,,1,25091,729,67
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202219_004_edited.swc,pyramidal,,,25888,0.964037,0.806000,1.000000,0.981100,0.631000,,1,25091,796,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202219_004_edited.swc,pyramidal,,,25888,1.000000,1.000000,1.000000,1.000000,1.000000,,1,24160,1727,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202219_004_edited.swc,pyramidal,,,25888,1.000000,1.000000,1.000000,1.000000,1.000000,,1,24160,1727,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202219_004_edited.swc,pyramidal,pyramidal,0.996075,25888,1.000000,1.000000,1.000000,1.000000,1.000000,,1,24160,1727,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202219_006_edited.swc,pyramidal,,,63317,0.993604,0.968900,1.000000,0.996500,0.938000,0.972200,1,58449,1688,3179
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202219_006_edited.swc,pyramidal,,,63317,0.992988,0.963500,1.000000,0.996500,0.928000,0.966000,1,58449,1727,3140
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202219_006_edited.swc,pyramidal,,,63317,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,58044,1911,3361
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202219_006_edited.swc,pyramidal,,,63317,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,58044,1911,3361
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202219_006_edited.swc,pyramidal,pyramidal,0.997544,63317,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,58044,1911,3361
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202219_007_edited.swc,pyramidal,,,25135,1.000000,1.000000,1.000000,1.000000,1.000000,,1,24193,941,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202219_007_edited.swc,pyramidal,,,25135,1.000000,1.000000,1.000000,1.000000,1.000000,,1,24193,941,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202219_007_edited.swc,pyramidal,,,25135,1.000000,1.000000,1.000000,1.000000,1.000000,,1,24193,941,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202219_007_edited.swc,pyramidal,,,25135,1.000000,1.000000,1.000000,1.000000,1.000000,,1,24193,941,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202219_007_edited.swc,pyramidal,pyramidal,0.988195,25135,1.000000,1.000000,1.000000,1.000000,1.000000,,1,24193,941,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202219_014_edited.swc,pyramidal,,,5330,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4778,551,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202219_014_edited.swc,pyramidal,,,5330,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4778,551,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202219_014_edited.swc,pyramidal,,,5330,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4778,551,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202219_014_edited.swc,pyramidal,,,5330,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4778,551,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202219_014_edited.swc,pyramidal,pyramidal,0.989170,5330,1.000000,1.000000,1.000000,1.000000,1.000000,,1,4778,551,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202219_029_edited.swc,pyramidal,,,46427,0.995369,0.979700,1.000000,0.997500,1.000000,0.941700,1,43571,1120,1735
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202219_029_edited.swc,pyramidal,,,46427,0.995369,0.979700,1.000000,0.997500,1.000000,0.941700,1,43571,1120,1735
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202219_029_edited.swc,pyramidal,,,46427,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,43356,1120,1950
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202219_029_edited.swc,pyramidal,,,46427,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,43356,1120,1950
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202219_029_edited.swc,pyramidal,pyramidal,0.997256,46427,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,43356,1120,1950
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202219_032_edited.swc,pyramidal,,,30040,0.996072,0.983700,1.000000,0.997900,0.969500,,1,28164,1875,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202219_032_edited.swc,pyramidal,,,30040,0.996072,0.983700,1.000000,0.997900,0.969500,,1,28164,1875,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202219_032_edited.swc,pyramidal,,,30040,1.000000,1.000000,1.000000,1.000000,1.000000,,1,28046,1993,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202219_032_edited.swc,pyramidal,,,30040,1.000000,1.000000,1.000000,1.000000,1.000000,,1,28046,1993,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202219_032_edited.swc,pyramidal,pyramidal,0.991608,30040,1.000000,1.000000,1.000000,1.000000,1.000000,,1,28046,1993,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202219_041_edited.swc,pyramidal,,,33018,0.998092,0.979100,1.000000,0.999000,0.959300,,1,32275,742,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202219_041_edited.swc,pyramidal,,,33018,0.998092,0.979100,1.000000,0.999000,0.959300,,1,32275,742,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202219_041_edited.swc,pyramidal,,,33018,1.000000,1.000000,1.000000,1.000000,1.000000,,1,32212,805,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202219_041_edited.swc,pyramidal,,,33018,1.000000,1.000000,1.000000,1.000000,1.000000,,1,32212,805,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202219_041_edited.swc,pyramidal,pyramidal,0.996024,33018,1.000000,1.000000,1.000000,1.000000,1.000000,,1,32212,805,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202225_004_edited.swc,pyramidal,,,44311,0.992327,0.976000,1.000000,0.995700,0.994100,0.938200,1,39668,2265,2377
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202225_004_edited.swc,pyramidal,,,44311,0.980885,0.905600,1.000000,0.995700,0.868100,0.852900,1,39668,1758,2884
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202225_004_edited.swc,pyramidal,,,44311,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,39328,2292,2690
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202225_004_edited.swc,pyramidal,,,44311,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,39328,2292,2690
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202225_004_edited.swc,pyramidal,pyramidal,0.997377,44311,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,39328,2292,2690
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202225_007_edited.swc,pyramidal,,,21347,0.889071,0.781600,1.000000,0.972700,0.590600,,1,18241,1708,1397
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202225_007_edited.swc,pyramidal,,,21347,0.954514,0.918700,1.000000,0.972700,0.864800,,1,18241,3105,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202225_007_edited.swc,pyramidal,,,21347,1.000000,1.000000,1.000000,1.000000,1.000000,,1,17270,4076,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202225_007_edited.swc,pyramidal,,,21347,0.900267,0.823300,1.000000,1.000000,0.646500,,1,17270,1947,2129
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202225_007_edited.swc,pyramidal,pyramidal,0.857890,21347,0.900267,0.823300,1.000000,1.000000,0.646500,,1,17270,1947,2129
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202225_009_edited.swc,pyramidal,,,28519,0.982783,0.913900,1.000000,0.990900,0.836900,,1,27258,1260,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202225_009_edited.swc,pyramidal,,,28519,0.982783,0.913900,1.000000,0.990900,0.836900,,1,27258,1260,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202225_009_edited.swc,pyramidal,,,28519,1.000000,1.000000,1.000000,1.000000,1.000000,,1,26767,1751,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202225_009_edited.swc,pyramidal,,,28519,1.000000,1.000000,1.000000,1.000000,1.000000,,1,26767,1751,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202225_009_edited.swc,pyramidal,pyramidal,0.992927,28519,1.000000,1.000000,1.000000,1.000000,1.000000,,1,26767,1751,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202225_054_edited.swc,pyramidal,,,19882,0.902978,0.831500,1.000000,0.941200,0.721800,,1,17379,2502,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202225_054_edited.swc,pyramidal,,,19882,0.902978,0.831500,1.000000,0.941200,0.721800,,1,17379,2502,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202225_054_edited.swc,pyramidal,,,19882,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15450,4431,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202225_054_edited.swc,pyramidal,,,19882,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15450,4431,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202225_054_edited.swc,pyramidal,pyramidal,0.995681,19882,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15450,4431,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202226_006_edited.swc,pyramidal,,,70303,0.979887,0.861400,1.000000,0.989200,0.605300,0.989700,1,66197,1035,3070
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202226_006_edited.swc,pyramidal,,,70303,0.979887,0.861400,1.000000,0.989200,0.605300,0.989700,1,66197,1035,3070
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202226_006_edited.swc,pyramidal,,,70303,0.740495,0.681100,1.000000,0.836100,0.207300,1.000000,1,46539,20629,3134
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202226_006_edited.swc,pyramidal,,,70303,0.740495,0.681100,1.000000,0.836100,0.207300,1.000000,1,46539,20629,3134
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202226_006_edited.swc,pyramidal,pyramidal,0.997450,70303,0.740495,0.681100,1.000000,0.836100,0.207300,1.000000,1,46539,20629,3134
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202226_007_edited.swc,pyramidal,,,30190,0.992514,0.988200,1.000000,0.995600,1.000000,0.969200,1,25591,1046,3552
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202226_007_edited.swc,pyramidal,,,30190,0.992514,0.988200,1.000000,0.995600,1.000000,0.969200,1,25591,1046,3552
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202226_007_edited.swc,pyramidal,,,30190,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,25365,1046,3778
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202226_007_edited.swc,pyramidal,,,30190,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,25365,1046,3778
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202226_007_edited.swc,pyramidal,pyramidal,0.991250,30190,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,25365,1046,3778
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202226_009_edited.swc,pyramidal,,,40911,0.875681,0.732300,1.000000,0.929000,0.317300,0.950500,1,38361,1148,1401
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202226_009_edited.swc,pyramidal,,,40911,0.875681,0.732300,1.000000,0.929000,0.317300,0.950500,1,38361,1148,1401
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202226_009_edited.swc,pyramidal,,,40911,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,33275,6088,1547
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202226_009_edited.swc,pyramidal,,,40911,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,33275,6088,1547
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202226_009_edited.swc,pyramidal,pyramidal,0.995745,40911,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,33275,6088,1547
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202226_011_edited.swc,pyramidal,,,16855,0.922456,0.856600,1.000000,0.952600,0.638100,0.979000,1,14444,1103,1307
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202226_011_edited.swc,pyramidal,,,16855,0.922456,0.856600,1.000000,0.952600,0.638100,0.979000,1,14444,1103,1307
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202226_011_edited.swc,pyramidal,,,16855,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13137,2354,1363
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202226_011_edited.swc,pyramidal,,,16855,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13137,2354,1363
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202226_011_edited.swc,pyramidal,pyramidal,0.988102,16855,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,13137,2354,1363
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202226_022_edited.swc,pyramidal,,,21190,0.990845,0.962300,1.000000,0.995100,0.929500,,1,19910,1279,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202226_022_edited.swc,pyramidal,,,21190,0.990845,0.962300,1.000000,0.995100,0.929500,,1,19910,1279,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202226_022_edited.swc,pyramidal,,,21190,1.000000,1.000000,1.000000,1.000000,1.000000,,1,19716,1473,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202226_022_edited.swc,pyramidal,,,21190,1.000000,1.000000,1.000000,1.000000,1.000000,,1,19716,1473,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202226_022_edited.swc,pyramidal,pyramidal,0.895489,21190,1.000000,1.000000,1.000000,1.000000,1.000000,,1,19716,1473,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202232_007_edited.swc,pyramidal,,,67100,0.991326,0.959900,1.000000,0.995400,0.924500,,1,63538,3561,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202232_007_edited.swc,pyramidal,,,67100,0.991326,0.959900,1.000000,0.995400,0.924500,,1,63538,3561,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202232_007_edited.swc,pyramidal,,,67100,1.000000,1.000000,1.000000,1.000000,1.000000,,1,62956,4143,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202232_007_edited.swc,pyramidal,,,67100,1.000000,1.000000,1.000000,1.000000,1.000000,,1,62956,4143,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202232_007_edited.swc,pyramidal,pyramidal,0.627748,67100,1.000000,1.000000,1.000000,1.000000,1.000000,,1,62956,4143,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202232_073_edited.swc,pyramidal,,,92178,0.991462,0.941800,1.000000,0.995500,0.999300,0.830600,1,88170,2085,1922
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202232_073_edited.swc,pyramidal,,,92178,0.991462,0.941800,1.000000,0.995500,0.999300,0.830600,1,88170,2085,1922
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202232_073_edited.swc,pyramidal,,,92178,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,87383,2088,2706
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202232_073_edited.swc,pyramidal,,,92178,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,87383,2088,2706
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202232_073_edited.swc,pyramidal,pyramidal,0.996972,92178,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,87383,2088,2706
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202233_006_edited.swc,pyramidal,,,91730,0.993982,0.964500,1.000000,0.996800,0.984800,0.911800,1,87348,1817,2564
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202233_006_edited.swc,pyramidal,,,91730,0.993982,0.964500,1.000000,0.996800,0.984800,0.911800,1,87348,1817,2564
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202233_006_edited.swc,pyramidal,,,91730,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,86796,1873,3060
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202233_006_edited.swc,pyramidal,,,91730,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,86796,1873,3060
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202233_006_edited.swc,pyramidal,pyramidal,0.997424,91730,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,86796,1873,3060
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202233_017_edited.swc,pyramidal,,,55771,0.994908,0.983500,1.000000,0.997200,1.000000,0.953400,1,51164,1703,2903
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202233_017_edited.swc,pyramidal,,,55771,0.994908,0.983500,1.000000,0.997200,1.000000,0.953400,1,51164,1703,2903
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202233_017_edited.swc,pyramidal,,,55771,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,50880,1703,3187
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202233_017_edited.swc,pyramidal,,,55771,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,50880,1703,3187
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202233_017_edited.swc,pyramidal,pyramidal,0.997360,55771,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,50880,1703,3187
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202234_014_edited.swc,pyramidal,,,13715,0.998615,0.998300,1.000000,0.999100,1.000000,0.995700,1,10811,703,2200
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202234_014_edited.swc,pyramidal,,,13715,0.998615,0.998300,1.000000,0.999100,1.000000,0.995700,1,10811,703,2200
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202234_014_edited.swc,pyramidal,,,13715,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10792,703,2219
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202234_014_edited.swc,pyramidal,,,13715,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10792,703,2219
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202234_014_edited.swc,pyramidal,pyramidal,0.996849,13715,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,10792,703,2219
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202234_026_edited.swc,pyramidal,,,105116,0.999648,0.997700,1.000000,0.999800,1.000000,0.993200,1,101213,1199,2703
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202234_026_edited.swc,pyramidal,,,105116,0.991257,0.843100,1.000000,0.999800,0.731100,0.798500,1,101213,2081,1821
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202234_026_edited.swc,pyramidal,,,105116,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,101176,1199,2740
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202234_026_edited.swc,pyramidal,,,105116,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,101176,1199,2740
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202234_026_edited.swc,pyramidal,pyramidal,0.997132,105116,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,101176,1199,2740
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202234_029_edited.swc,pyramidal,,,15181,0.999341,0.998500,1.000000,0.999600,0.998700,0.997300,1,12912,797,1471
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202234_029_edited.swc,pyramidal,,,15181,0.999341,0.998500,1.000000,0.999600,0.998700,0.997300,1,12912,797,1471
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202234_029_edited.swc,pyramidal,,,15181,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12902,799,1479
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202234_029_edited.swc,pyramidal,,,15181,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12902,799,1479
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202234_029_edited.swc,pyramidal,pyramidal,0.996473,15181,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,12902,799,1479
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202234_031_edited.swc,pyramidal,,,16311,0.999019,0.996700,1.000000,0.999500,0.993800,,1,15020,1290,0
123,stage2_gnn_gt_celltype,Stage2 + GNN (GT cell type),hpf_ca1__202234_031_edited.swc,pyramidal,,,16311,0.999019,0.996700,1.000000,0.999500,0.993800,,1,15020,1290,0
123,stage2_gnn_stage3_gt_celltype,Stage2 + GNN + Stage3 (GT cell type),hpf_ca1__202234_031_edited.swc,pyramidal,,,16311,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15004,1306,0
123,full_branch3_gt_celltype,Full Branch3 (GT cell type),hpf_ca1__202234_031_edited.swc,pyramidal,,,16311,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15004,1306,0
123,full_branch3_stage1_active,Full Branch3 (Stage1 active),hpf_ca1__202234_031_edited.swc,pyramidal,pyramidal,0.972883,16311,1.000000,1.000000,1.000000,1.000000,1.000000,,1,15004,1306,0
123,stage2_only_gt_celltype,Stage2 only (GT cell type),hpf_ca1__202235_014_edited.swc,pyramidal,,,27347,0.959959,0.872000,1.000000,0.978100,0.766000,,1,25554,1792,0
